step,cumulative_comfort_violation,cumulative_energy,max_overshoot,mean_temperature,temperature_rmse,total_overshoot
5,0.0,16.0,0.0,20.0251,0.049697,0.0
10,0.0,23.185852409539102,0.0,20.0597,0.053689,0.0
15,0.0,28.573771585081758,0.0,20.0985,0.047523,0.0
20,0.0,33.9043721396427,0.0,20.1381,0.054012,0.0
25,0.0,40.60088953074083,0.0,20.1762,0.050711,0.0
30,0.0,48.4927407548376,0.0,20.2121,0.054592,0.0
35,0.0,56.249241778585315,0.0,20.2479,0.054908,0.0
40,0.0,64.26847545012478,0.0,20.2856,0.046561,0.0
45,0.0,72.90467914117428,0.0,20.3248,0.047482,0.0
50,0.0,81.70415632246417,0.0,20.3638,0.04956,0.0
55,0.0,90.71465586304842,0.0,20.4024,0.04969,0.0
60,0.0,100.22255918773456,0.0,20.4627,0.045655,0.0
65,0.0,112.23336916025725,0.0,20.5351,0.046471,0.0
70,0.0,129.8440682757183,0.0,20.5993,0.044579,0.0
75,0.0,151.723748803644,0.0,20.6545,0.045182,0.0
80,0.0,172.36046883990483,0.0,20.707,0.049598,0.0
85,0.0,194.98455586440298,0.0,20.7561,0.048768,0.0
90,0.0,220.232927373026,0.0,20.8008,0.049178,0.0
95,0.0,246.89959403969272,0.0,20.8416,0.048292,0.0
100,0.0,273.56626070635934,0.0,20.8822,0.049033,0.0
105,0.0,300.2329273730259,0.0,20.9222,0.046985,0.0
110,0.0,326.8995940396925,0.0,20.9614,0.046867,0.0
115,0.0,353.56626070635906,0.0,21.0086,0.052553,0.0
120,0.0,380.23292737302563,0.0,21.0678,0.058649,0.0
125,0.0,406.8995940396922,0.0,21.1271,0.040645,0.0
130,0.0,433.5662607063588,0.0,21.1863,0.053216,0.0
135,0.0,460.23292737302535,0.0,21.2454,0.048322,0.0
140,0.0,486.8995940396919,0.0,21.3045,0.053729,0.0
145,0.0,513.5662607063585,0.0,21.3635,0.044953,0.0
150,0.0,566.8995940396917,0.0,21.3869,0.049812,0.0
155,0.039138159712138076,598.8995940396918,0.0073,21.4369,0.055089,0.0073
160,0.13533295314273155,646.8995940396917,0.0,21.4639,0.044156,0.0
165,0.13533295314273155,689.5662607063583,0.0,21.4622,0.053072,0.0
170,0.13533295314273155,716.2329273730252,0.0,21.4966,0.052862,0.0
175,0.13533295314273155,742.899594039692,0.0,21.5302,0.052492,0.0
180,0.13533295314273155,769.5662607063589,0.0,21.5637,0.051087,0.0
185,0.13533295314273155,796.2329273730257,0.0,21.5971,0.047757,0.0
190,0.13533295314273155,822.8995940396926,0.0,21.6385,0.050138,0.0
195,0.13533295314273155,860.232927373026,0.0,21.6831,0.045977,0.0
200,0.13533295314273155,913.5662607063591,0.0,21.6922,0.040799,0.0
205,0.13533295314273155,940.232927373026,0.0,21.7373,0.043,0.0
210,0.13533295314273155,1009.5662607063593,0.0,21.7375,0.046555,0.0
215,0.13533295314273155,1057.5662607063591,0.0,21.7383,0.049082,0.0
220,0.1906455548712434,1084.2329273730254,0.0,21.7919,0.04039,0.0
225,0.1906455548712434,1110.8995940396917,0.0,21.8451,0.051228,0.0
230,1.2948071419979688,1137.566260706358,0.1935,21.9391,0.039405,0.1997
235,5.832840670133502,1164.2329273730243,0.2293,22.0317,0.052543,0.4382
240,11.611718754823697,1270.8995940396906,0.3079,22.0157,0.054945,0.3798
245,16.538430130197582,1345.5662607063573,0.3689,22.0091,0.04799,0.4067
250,23.013814159976135,1430.8995940396906,0.3964,22.0197,0.049105,0.4426
255,28.53803096716349,1516.2329273730238,0.4208,21.9945,0.049175,0.4208
260,34.80501096742266,1574.8995940396908,0.4471,22.0417,0.05309,0.5458
265,43.21984141407817,1654.8995940396908,0.4747,22.0406,0.051388,0.7229
270,51.01087061831026,1734.8995940396908,0.4991,22.0345,0.051738,0.5252
275,58.62522690936802,1788.2329273730245,0.5206,22.0654,0.044208,0.655
280,67.99262962246645,1884.2329273730243,0.5752,22.051,0.047758,0.6564
285,76.5251075652831,1969.5662607063575,0.6145,22.0537,0.05547,0.6738
290,88.33357781164828,2049.5662607063578,0.6324,22.092,0.03844,1.0041
295,103.04231204960797,2129.5662607063578,0.6508,22.1281,0.045576,1.1688
300,118.5257592845281,2236.232927373025,0.6681,22.1273,0.050835,1.1213
305,133.85709140358557,2326.899594039692,0.6822,22.1287,0.043928,1.1748
310,150.34321775039243,2406.899594039692,0.6993,22.1552,0.044493,1.2969
315,168.92242369905418,2486.899594039692,0.7167,22.1813,0.05074,1.457
320,187.62832319917453,2566.899594039692,0.7329,22.2127,0.056161,1.3993
325,208.60614806998476,2646.899594039692,0.75,22.2701,0.052831,1.7405
330,234.40547474596107,2748.232927373026,0.8018,22.3,0.046804,1.9797
335,262.1947080177754,2838.899594039693,0.8495,22.3283,0.049881,2.1273
340,291.512487374219,2918.899594039693,0.88,22.3767,0.044856,2.2624
345,323.1453762843055,3009.56626070636,0.9311,22.4082,0.049836,2.4261
350,356.7470916940654,3116.2329273730275,1.026,22.4049,0.048519,2.5841
355,390.99603855017966,3222.899594039695,1.0571,22.3986,0.049424,2.6022
360,426.68937416419027,3302.899594039695,1.0886,22.4284,0.050127,2.7272
365,464.0808371467538,3382.899594039695,1.1199,22.4684,0.051302,2.857
370,504.13985813487653,3446.8995940396944,1.1959,22.5277,0.054009,3.1598
375,549.7185633435159,3521.566260706361,1.1979,22.5941,0.047309,3.5175
380,596.5286674929295,3628.2329273730284,1.2771,22.5929,0.048423,3.5066
385,643.9809512830417,3724.232927373029,1.3054,22.6003,0.048021,3.6135
390,693.5928651475152,3809.5662607063623,1.3328,22.6436,0.041671,3.818
395,744.7963566092764,3916.2329273730297,1.4169,22.6437,0.052269,3.8896
400,796.6885171470484,4022.899594039697,1.4363,22.6389,0.051411,3.8623
405,848.520741901722,4108.23292737303,1.4445,22.661,0.044506,3.9601
410,903.023246286825,4188.23292737303,1.4539,22.7034,0.051003,4.1743
415,960.600850952322,4278.899594039696,1.5303,22.7386,0.053705,4.3983
420,1021.0919374369132,4385.566260706361,1.8517,22.7384,0.046193,4.6283
425,1082.2431767783398,4476.2329273730265,1.8409,22.7301,0.049108,4.5908
430,1149.046392227293,4502.899594039692,1.8362,22.8692,0.053943,5.3105
435,1221.302286732894,4609.566260706357,1.8355,22.887,0.054192,5.3733
440,1292.0842303259162,4716.232927373022,1.8345,22.8757,0.040817,5.2669
445,1363.6475485356739,4780.232927373023,1.834,22.9269,0.049034,5.5241
450,1440.7343798218399,4849.566260706357,1.8508,22.9953,0.047078,5.8852
455,1521.179475117469,4940.232927373023,1.8586,23.033,0.044071,6.113
460,1603.0117944867268,5046.899594039688,1.9408,23.0406,0.047741,6.1537
465,1685.19130483816,5153.566260706353,1.9586,23.0432,0.048279,6.1704
470,1769.2708634122557,5233.566260706353,2.0252,23.089,0.048596,6.4381
475,1856.726130374345,5334.899594039685,2.101,23.1122,0.060739,6.5747
480,1944.5338600817374,5441.5662607063505,2.0911,23.1165,0.057051,6.5981
485,2032.7809467466311,5548.232927373016,2.1085,23.1206,0.047137,6.6207
490,2121.6749067058786,5638.899594039682,2.1676,23.1456,0.042885,6.7686
495,2214.292224054359,5734.899594039681,2.3038,23.1849,0.052353,7.0005
500,2308.0313085433277,5841.566260706346,2.2487,23.1944,0.052009,7.0602
505,2403.345662317767,5932.232927373012,2.3311,23.2274,0.048128,7.2569
510,2502.4505582192064,6028.232927373011,2.4922,23.2676,0.040494,7.4913
515,2603.138264242963,6134.899594039676,2.4707,23.2747,0.04687,7.555
520,2703.932574879073,6230.899594039675,2.4817,23.289,0.039363,7.6193
525,2808.151675466269,6321.566260706341,2.6802,23.3389,0.051787,7.9097
530,2915.095190080741,6422.8995940396735,2.6779,23.3609,0.049548,8.1332
535,3025.9732156275945,6508.2329273730065,2.6675,23.4251,0.048994,8.4385
540,3139.1112378760063,6609.566260706339,2.8317,23.4439,0.050499,8.5262
545,3255.4587418673927,6689.566260706339,2.7623,23.4979,0.049937,8.8597
550,3375.1686343843207,6796.232927373004,2.754,23.5262,0.05101,9.0302
555,3496.4796638344183,6902.899594039669,2.9202,23.545,0.052622,9.1351
560,3619.3751047180276,6993.566260706335,3.0449,23.576,0.047963,9.3174
565,3745.709955780115,7084.232927373001,2.9701,23.6067,0.056916,9.5121
570,3871.9841369288292,7185.566260706333,3.0457,23.5943,0.058041,9.4571
575,3999.267123077037,7265.566260706333,3.1035,23.623,0.055017,9.605
580,4128.052394404042,7350.899594039666,3.0263,23.6348,0.047459,9.6962
585,4256.784808721855,7457.566260706331,3.2115,23.6209,0.046279,9.6555
590,4386.256132640336,7537.566260706331,3.2068,23.6433,0.050143,9.7449
595,4517.215262041542,7617.566260706331,3.2114,23.6624,0.056125,9.8598
600,4649.555182949074,7697.566260706331,3.2208,23.6815,0.05222,9.9882
605,4784.1735203202325,7788.232927372997,3.4386,23.7051,0.046247,10.1281
610,4918.521078387338,7884.2329273729965,3.3963,23.697,0.048956,10.0678
615,5053.539510889719,7964.2329273729965,3.3443,23.7104,0.044658,10.1667
620,5188.950113739066,8070.899594039662,3.5121,23.7017,0.051068,10.1379
625,5324.874983061986,8156.232927372995,3.5736,23.7147,0.044952,10.2274
630,5462.106297946164,8236.232927372996,3.686,23.7422,0.050072,10.3418
635,5600.740974557681,8321.56626070633,3.6213,23.7548,0.048136,10.4361
640,5739.423803421167,8422.899594039665,3.7184,23.7366,0.05162,10.4174
645,5878.944138123188,8502.899594039665,3.8617,23.7602,0.047071,10.4969
650,6019.165168322196,8582.899594039665,3.8597,23.7691,0.051079,10.5201
655,6160.053857008903,8662.899594039665,3.7916,23.7845,0.057619,10.6166
660,6301.558173442402,8758.899594039667,3.8751,23.7653,0.053383,10.5284
665,6440.702386253382,8865.566260706337,4.1629,23.7058,0.055211,10.3756
670,6579.379363971809,8918.899594039667,4.1467,23.7156,0.047187,10.4562
675,6718.366169792456,8998.899594039667,4.0665,23.7063,0.052069,10.3636
680,6854.64262822412,9078.899594039667,4.2825,23.6764,0.052441,10.1279
685,6988.778181130361,9137.566260706331,4.3356,23.672,0.049325,10.0699
690,7123.021044598767,9206.899594039663,4.2469,23.6656,0.04793,10.0082
695,7255.073947985244,9270.899594039662,4.314,23.6541,0.055601,9.8972
700,7387.716244711911,9324.232927372992,4.5937,23.6765,0.055653,9.984
705,7519.751074308886,9404.232927372992,4.5617,23.65,0.049482,9.8034
710,7648.457289031764,9484.232927372992,4.4642,23.6103,0.037992,9.5431
715,7773.380561785895,9564.232927372992,4.3406,23.5555,0.051673,9.2394
720,7895.582298427963,9633.566260706326,4.3625,23.4969,0.042901,9.1152
725,8018.454497864245,9660.232927372996,4.3845,23.5288,0.046594,9.2839
730,8141.997416834567,9734.899594039665,4.2568,23.4934,0.047374,9.0473
735,8256.590774076938,9802.334785067502,3.9912,23.3987,0.049096,8.4685
740,8373.203340676395,9825.205167123171,4.025,23.4661,0.04973,8.9302
745,8488.952408782872,9905.205167123171,4.0557,23.4022,0.059653,8.5175
750,8599.799501591247,9963.871833789835,3.8634,23.3544,0.050502,8.209
755,8707.537819223306,10017.205167123166,3.6853,23.3263,0.055057,8.0168
760,8813.43456101786,10070.538500456496,3.7219,23.3116,0.04878,7.8933
765,8917.47503059501,10123.871833789826,3.7534,23.2902,0.048495,7.7456
770,9018.560847150997,10198.538500456492,3.5673,23.2358,0.051447,7.4031
775,9113.655437208638,10278.538500456492,3.3265,23.1624,0.048444,6.9967
780,9205.867976019415,10353.205167123158,3.3642,23.0994,0.049046,6.8636
785,9296.356002959172,10411.871833789823,3.3969,23.0842,0.047874,6.7363
790,9382.417038536854,10491.871833789823,3.0882,23.0103,0.054866,6.2687
795,9464.0814965416,10545.205167123153,3.0632,22.9815,0.057254,6.0744
800,9544.142702749468,10598.538500456483,3.0995,22.9669,0.053147,5.9588
805,9622.517371278986,10651.871833789814,2.9318,22.9465,0.049577,5.8137
810,9698.33224363549,10721.205167123146,2.7762,22.9062,0.051243,5.5508
815,9769.716202324971,10779.871833789814,2.8163,22.8624,0.046911,5.3074
820,9841.330304739507,10827.871833789815,2.7858,22.8756,0.056295,5.377
825,9911.752844057832,10907.871833789815,2.4989,22.8089,0.045343,5.2183
830,9980.087477998695,10961.205167123146,2.4831,22.7811,0.048227,5.0651
835,10047.495697467364,10993.205167123147,2.5273,22.7944,0.049479,5.1121
840,10115.070056192591,11062.538500456481,2.3747,22.7663,0.04521,4.9159
845,10178.066319925296,11110.538500456483,2.2331,22.7373,0.059136,4.7139
850,10241.853573962026,11158.538500456485,2.2814,22.7497,0.056255,4.76
855,10302.315027029583,11238.538500456485,2.3232,22.691,0.054573,4.3877
860,10359.2574988769,11291.871833789815,2.1084,22.66,0.046323,4.187
865,10413.895390252894,11345.205167123146,1.9707,22.6409,0.048769,4.0487
870,10467.15578942563,11387.871833789812,2.0193,22.6372,0.057122,3.9971
875,10521.880613083054,11414.538500456481,2.0646,22.6717,0.051989,4.1761
880,10574.374722047756,11521.205167123151,1.8592,22.5865,0.046424,3.6861
885,10620.712979876767,11579.87183378982,1.7244,22.5325,0.048467,3.4562
890,10667.854692123037,11617.205167123155,1.7724,22.5578,0.049985,3.5888
895,10716.777812389022,11675.871833789819,1.8203,22.5488,0.053841,3.7231
900,10762.572894358302,11750.538500456485,1.5646,22.4804,0.050234,3.2456
905,10804.84552630028,11803.871833789815,1.6159,22.468,0.048871,3.1271
910,10848.122014323424,11830.538500456485,1.6634,22.4949,0.042973,3.4066
915,10894.962869393548,11905.205167123155,1.5871,22.4712,0.058291,3.3468
920,10934.196168216034,11974.14978113641,1.3968,22.393,0.055055,2.8323
925,10975.355001043297,11986.511316169543,1.4491,22.4544,0.051878,3.2558
930,11017.45680369548,12066.511316169543,1.4991,22.4173,0.042865,2.9773
935,11055.445257069303,12103.844649502878,1.3656,22.4111,0.046453,2.8776
940,11094.553829659986,12151.84464950288,1.188,22.4232,0.052722,2.8929
945,11129.646088496136,12220.41035143568,1.243,22.3624,0.048982,2.4672
950,11165.79912108228,12243.238861099675,1.2923,22.4059,0.04661,2.8814
955,11202.899781896145,12323.238861099675,1.1091,22.3628,0.048725,2.6013
960,11234.98413161633,12371.238861099677,0.9948,22.3387,0.050854,2.3931
965,11268.494808796288,12397.905527766346,1.0505,22.3743,0.050142,2.6504
970,11306.729586213905,12445.905527766348,1.0442,22.391,0.048431,2.8933
975,11341.653774531242,12525.905527766348,0.928,22.3275,0.043997,2.4393
980,11372.054658582701,12565.81040657616,0.9796,22.3153,0.050114,2.3479
985,11406.28800410453,12605.715285385972,0.9809,22.3503,0.044284,2.5961
990,11437.331508657113,12685.715285385972,0.8463,22.2869,0.052779,2.1524
995,11465.65081848201,12712.381952052641,0.9529,22.3026,0.045963,2.1824
1000,11494.315074835695,12765.715285385972,0.8782,22.2983,0.052253,2.0881
1005,11520.949117275766,12840.381952052638,0.7493,22.2571,0.055936,1.9371
1010,11545.603673754984,12904.381952052636,0.7435,22.2177,0.047908,1.7929
1015,11568.85782309552,12947.048618719302,0.8499,22.2159,0.060902,1.7477
1020,11593.4959020616,12989.715285385972,0.722,22.2487,0.060141,1.9149
1025,11614.72575104544,13085.715285385973,0.6,22.143,0.050358,1.417
1030,11632.628260535377,13133.715285385972,0.7678,22.1334,0.042113,1.3098
1035,11650.874163340546,13160.381952052641,0.6405,22.1665,0.048558,1.4219
1040,11669.511020918448,13213.715285385972,0.7525,22.164,0.04919,1.3482
1045,11686.530001479932,13288.381952052638,0.7373,22.1251,0.044787,1.2138
1050,11702.613799075258,13336.38195205264,0.7303,22.1058,0.048011,1.2328
1055,11719.74539098878,13373.715285385973,0.8363,22.1318,0.053222,1.2834
1060,11735.614235494526,13427.048618719304,0.7058,22.118,0.054225,1.1349
1065,11749.962482183353,13480.381952052634,0.8148,22.1079,0.05443,1.0752
1070,11764.013870327635,13533.715285385964,0.7411,22.0964,0.051781,1.0217
1075,11777.200190714393,13587.048618719295,0.79,22.0865,0.052767,0.9835
1080,11790.14365844269,13656.381952052627,0.8333,22.0587,0.043117,0.9167
1085,11801.809023860264,13725.715285385959,0.7611,22.0115,0.050807,0.8509
1090,11813.470316118115,13779.04861871929,0.9251,22.0035,0.049142,0.9417
1095,11824.703670612234,13832.38195205262,0.7886,21.9909,0.047483,0.7886
1100,11835.78603978115,13859.04861871929,0.8952,22.0181,0.046507,0.9068
1105,11849.026549054088,13917.715285385957,0.9388,22.0172,0.05058,0.9388
1110,11860.45038972561,13986.416781411448,0.8026,21.9601,0.054646,0.8026
1115,11872.463778614456,14009.924261538903,0.9665,22.0028,0.050527,0.9665
1120,11886.585151131412,14035.95909089773,0.9488,22.039,0.049944,1.0691
1125,11900.84137149829,14073.292424231064,0.8789,22.063,0.045488,1.0724
1130,11915.336547641651,14131.959090897728,1.0439,22.0544,0.055694,1.1055
1135,11928.171091354883,14190.625757564396,0.9026,22.0143,0.05152,0.9026
1140,11939.8235040587,14217.292424231066,0.7723,22.0468,0.056573,0.8753
1145,11951.841362789703,14243.959090897735,0.9411,22.083,0.052731,0.9411
1150,11964.78777205995,14313.29242423107,0.9234,22.0634,0.058767,0.9234
1155,11977.061258693058,14350.625757564405,0.7942,22.0607,0.050602,0.9278
1160,11989.78318122294,14409.292424231073,0.7908,22.0585,0.05205,0.9367
1165,12002.438151829294,14478.625757564405,0.8961,22.0134,0.048241,0.9538
1170,12015.15995899345,14521.292424231071,0.7649,22.0104,0.046536,0.9553
1175,12027.948725295291,14547.95909089774,0.6437,22.0435,0.049532,0.9624
1180,12040.945078194916,14574.62575756441,0.8165,22.0788,0.050806,0.9836
1185,12054.283150430329,14627.95909089774,0.7468,22.0766,0.052959,1.0195
1190,12067.665136251135,14707.95909089774,0.6258,22.0291,0.055977,0.9988
1195,12081.04886546321,14755.959090897742,0.625,22.01,0.051238,1.0082
1200,12094.613162840446,14793.292424231076,0.7342,22.0357,0.046101,1.0224
1205,12108.307173889742,14841.292424231075,0.611,22.0254,0.044177,1.0308
1210,12122.19345513756,14867.959090897744,0.7827,22.0602,0.054925,1.0493
1215,12136.26899979953,14974.625757564414,0.7123,21.9866,0.053551,1.0575
1220,12150.421781154138,15017.292424231084,0.7641,21.968,0.047678,1.0661
1225,12164.746870011157,15043.959090897753,0.8095,22.0021,0.043405,1.0771
1230,12178.99558007604,15081.292424231087,0.6836,22.0257,0.042566,1.0255
1235,12190.48747770658,15134.625757564418,0.5637,22.0128,0.047382,0.7544
1240,12201.483284673963,15161.292424231087,0.6782,22.0399,0.041065,0.9474
1245,12214.690402713237,15230.625757564421,0.6708,22.02,0.045156,0.9034
1250,12224.880916877359,15289.29242423109,0.6048,21.982,0.046872,0.7488
1255,12237.289272545966,15315.959090897759,0.7726,22.0194,0.047517,1.0513
1260,12250.614473543483,15369.29242423109,0.7028,22.0161,0.054681,0.8887
1265,12262.148271180069,15401.292424231091,0.7546,22.0334,0.053076,0.9643
1270,12277.114718797273,15438.625757564425,0.8621,22.0605,0.063961,1.1494
1275,12290.220099270415,15486.625757564423,0.7327,22.047,0.055955,0.8737
1280,12304.312685750585,15513.292424231093,0.9005,22.0841,0.049292,1.178
1285,12319.304297920258,15566.625757564423,0.8254,22.0803,0.046777,1.0121
1290,12331.720419515043,15603.959090897757,0.8151,22.0871,0.051342,0.9987
1295,12347.317031206623,15651.959090897759,0.9221,22.1049,0.04883,1.1705
1300,12360.540167018858,15721.292424231093,0.7908,22.0466,0.04317,0.8818
1305,12372.392442661048,15747.959090897763,0.667,22.0797,0.057029,0.901
1310,12384.969317449486,15774.625757564432,0.7819,22.1147,0.052921,0.9739
1315,12398.147026089258,15849.292424231102,0.8287,22.0953,0.051486,0.9414
1320,12410.617682874958,15907.959090897772,0.7007,22.048,0.049363,0.938
1325,12423.209575400102,15945.292424231106,0.6403,22.0727,0.050022,0.9503
1330,12435.909557869762,16019.959090897772,0.7517,22.0446,0.051522,0.9114
1335,12445.890265071883,16106.500761254523,0.624,21.9433,0.051671,0.6412
1340,12456.871495398353,16112.542446371603,0.7912,22.0149,0.050309,0.9448
1345,12468.805254566325,16165.875779704933,0.7205,22.0189,0.048981,0.7861
