step,cumulative_comfort_violation,cumulative_energy,max_overshoot,mean_temperature,temperature_rmse,total_overshoot
5,0.0,9.901997057164834,0.0,20.0305,0.049697,0.0
10,0.0,13.90002501531836,0.0,20.0715,0.053689,0.0
15,0.0,17.43776901529908,0.0,20.1132,0.047523,0.0
20,0.0,20.685689009401138,0.0,20.1555,0.054012,0.0
25,0.0,25.432145249186252,0.0,20.1962,0.050711,0.0
30,0.0,30.0759953892685,0.0,20.2362,0.054592,0.0
35,0.0,34.34822679397004,0.0,20.277,0.054908,0.0
40,0.0,39.29497904673828,0.0,20.3189,0.046561,0.0
45,0.0,43.34316705836584,0.0,20.3641,0.047482,0.0
50,0.0,48.306038655187,0.0,20.409,0.04956,0.0
55,0.0,53.8189937598662,0.0,20.4526,0.04969,0.0
60,0.0,59.78530355768988,0.0,20.5179,0.045655,0.0
65,0.0,65.66862203574438,0.0,20.5976,0.046471,0.0
70,0.0,71.78487011627179,0.0,20.6769,0.044579,0.0
75,0.0,78.17740837122173,0.0,20.7558,0.045182,0.0
80,0.0,84.44772248022392,0.0,20.8305,0.049598,0.0
85,0.0,105.55330112266874,0.0,20.888,0.048768,0.0
90,0.0,135.38208035628293,0.0,20.9219,0.049178,0.0
95,0.0,164.74278181727107,0.0,20.9568,0.048292,0.0
100,0.0,195.23933103744068,0.0,20.99,0.049033,0.0
105,0.0,226.03170780914402,0.0,21.0226,0.046985,0.0
110,0.1791334356893799,251.40783949439722,0.0341,21.064,0.046867,0.0341
115,0.6847886136711452,281.3115253015915,0.0406,21.1058,0.052553,0.0406
120,1.4333960537586088,307.57232921218025,0.1037,21.1664,0.058649,0.1037
125,2.8534657918546027,340.0752559264421,0.1086,21.216,0.040645,0.1086
130,4.349015464343627,372.57078243484125,0.1146,21.265,0.053216,0.1146
135,5.929557611651081,404.91774070058574,0.1212,21.3144,0.048322,0.1212
140,7.601308326510026,438.3127756594452,0.1282,21.363,0.053729,0.1282
145,9.368758656244077,474.2573712207651,0.1355,21.4073,0.044953,0.1355
150,11.23489067569011,520.858750978174,0.143,21.4391,0.049812,0.143
155,13.202217090902202,567.0172847448273,0.1506,21.474,0.055089,0.1506
160,15.082838932217895,595.1341492982999,0.1298,21.509,0.044156,0.1298
165,16.97369589721298,638.4766406461771,0.0939,21.5318,0.053072,0.0939
170,17.52904562860308,661.0551106680365,0.0625,21.5545,0.052862,0.0625
175,18.539705273784993,700.0098241261499,0.0291,21.5857,0.052492,0.0291
180,18.539705273784993,724.9456903999939,0.0,21.612,0.051087,0.0
185,19.16573797578047,755.739286300856,0.0782,21.6481,0.047757,0.0782
190,19.267340401716368,792.2352458331915,0.0,21.6549,0.050138,0.0
195,19.32852390835434,821.9042589615191,0.0196,21.715,0.045977,0.0196
200,19.32852390835434,867.126612497746,0.0,21.7275,0.040799,0.0
205,19.32852390835434,900.867286461353,0.0,21.7859,0.043,0.0
210,19.32852390835434,959.8947780841944,0.0,21.7811,0.046555,0.0
215,19.32852390835434,983.4826965815072,0.0,21.8339,0.049082,0.0
220,19.32852390835434,1050.768902078993,0.0,21.8323,0.04039,0.0
225,19.32852390835434,1085.1173241324384,0.0,21.8601,0.051228,0.0
230,19.342453772102626,1142.0857454033726,0.0,21.9071,0.039405,0.0
235,19.514089283005585,1208.938989555242,0.0293,21.9426,0.052543,0.0293
240,20.252475482375072,1274.8749780062715,0.0722,21.969,0.054945,0.0722
245,21.57981613876261,1355.514324610043,0.1172,21.9752,0.04799,0.1172
250,23.450268937630344,1431.1979477673751,0.1554,21.9858,0.049105,0.1554
255,25.82766267287935,1512.7803364497418,0.1922,21.99,0.049175,0.1922
260,28.717939670552813,1581.970901488301,0.2287,21.9973,0.05309,0.2287
265,32.06409101653353,1663.1463558659534,0.2617,22.0044,0.051388,0.2733
270,35.88406449360891,1727.4785359656885,0.2932,22.0122,0.051738,0.2932
275,40.102500862566146,1800.3275599251328,0.324,22.0242,0.044208,0.3394
280,44.788396646820786,1887.5014175458932,0.3537,22.0182,0.047758,0.3537
285,50.57636399760809,1951.421484475919,0.3823,22.0736,0.05547,0.5543
290,58.592853648177226,2051.0638818154857,0.4375,22.0783,0.03844,0.6411
295,67.71800370947972,2136.8128537959547,0.4661,22.0979,0.045576,0.7322
300,78.35597508772649,2228.1968835348675,0.4957,22.1143,0.050835,0.8118
305,90.12885387155649,2311.2851864365475,0.528,22.1301,0.043928,0.9198
310,103.45561300129341,2398.4726667824407,0.5505,22.1551,0.044493,1.0412
315,117.69054798860972,2486.2010371517154,0.5894,22.1709,0.05074,1.1247
320,133.4483995538463,2580.1500265153945,0.6241,22.1789,0.056161,1.244
325,150.76865307371517,2671.1815613501535,0.6429,22.2163,0.052831,1.3368
