step,cumulative_comfort_violation,cumulative_energy,max_overshoot,mean_temperature,temperature_rmse,total_overshoot
5,0.0,13.182847085375897,0.0,20.0256,0.04376,0.0
10,0.0,15.721603161654,0.0,20.0686,0.049943,0.0
15,0.0,18.33186542146505,0.0,20.1119,0.039532,0.0
20,0.0,21.272027005949717,0.0,20.1546,0.053414,0.0
25,0.0,24.39805676503753,0.0,20.1971,0.051237,0.0
30,0.0,27.019429857181322,0.0,20.2402,0.053704,0.0
35,0.0,30.711327392450436,0.0,20.282,0.046441,0.0
40,0.0,33.78636742660487,0.0,20.326,0.050085,0.0
45,0.0,37.22756053030592,0.0,20.3729,0.050612,0.0
50,0.0,41.369810627654815,0.0,20.4187,0.048664,0.0
55,0.0,45.54563234442484,0.0,20.4638,0.049935,0.0
60,0.0,49.92428269321833,0.0,20.5313,0.054436,0.0
65,0.0,54.08297036643367,0.0,20.6136,0.048469,0.0
70,0.0,58.83525248298922,0.0,20.6953,0.045696,0.0
75,0.0,63.955780869109,0.0,20.7758,0.04601,0.0
80,0.0,70.28499014388441,0.0,20.851,0.046822,0.0
85,0.0,95.16894967180288,0.0,20.9013,0.046751,0.0
90,0.0,124.04081273669098,0.0,20.9367,0.050818,0.0
95,0.0,153.08163696055564,0.0,20.9724,0.050083,0.0
100,0.0,182.72460041025928,0.0,21.0065,0.048868,0.0
105,0.0,211.45475934688994,0.0,21.0419,0.046031,0.0
110,0.0,241.39634345522106,0.0,21.0762,0.049627,0.0
115,0.0,271.68750152455004,0.0,21.1172,0.049227,0.0
120,0.009661535475828487,301.7489071151081,0.0028,21.1712,0.05096,0.0028
125,0.7074786106049942,327.96012215945893,0.0663,21.2317,0.052758,0.0663
130,1.652768232624889,360.0800176618028,0.0741,21.2819,0.052162,0.0741
135,2.706242152218285,391.1911307545539,0.0824,21.3331,0.047936,0.0824
140,3.8731608996951365,423.9396998203116,0.091,21.3825,0.05378,0.091
145,5.453042657580226,455.28764858893646,0.155,21.4417,0.04828,0.155
150,7.567597555816063,497.21007505748724,0.1611,21.4748,0.045244,0.1611
155,9.769890251461968,538.6111284565927,0.1679,21.5082,0.056027,0.1679
160,11.728114702162578,586.2831443505614,0.0908,21.5273,0.047767,0.0908
165,12.241850818137614,614.0137548106866,0.0593,21.5494,0.050614,0.0593
170,13.505586426481612,650.0674380462507,0.0809,21.5905,0.047827,0.0809
175,13.619079649867178,693.3831527743329,0.0,21.5825,0.056772,0.0
180,13.688889479671502,699.8249536359589,0.021,21.6405,0.043246,0.021
185,13.78676035873182,764.3736945767378,0.0,21.6284,0.059976,0.0
190,13.78676035873182,788.1220884157823,0.0,21.6593,0.045185,0.0
195,13.78676035873182,832.9424363325139,0.0,21.6997,0.049521,0.0
200,13.78676035873182,872.3776941021121,0.0,21.7217,0.050198,0.0
205,13.78676035873182,907.4439634190895,0.0,21.7731,0.043637,0.0
210,13.78676035873182,950.7865783442995,0.0,21.7866,0.050548,0.0
215,13.795594097975737,990.6113810048563,0.0033,21.8199,0.054647,0.0033
220,13.841403055376,1026.2590709793383,0.0,21.8565,0.046048,0.0
225,14.095211292517215,1066.7888475243683,0.0385,21.8985,0.043731,0.0451
230,15.020683760470488,1130.46194227083,0.0806,21.9294,0.049139,0.0806
235,16.41784750705423,1204.704171753917,0.1208,21.9501,0.051104,0.1208
240,18.48630337404814,1263.424808281014,0.1601,21.9943,0.049166,0.1961
245,21.076173521012453,1333.3244405901255,0.1996,21.9915,0.052232,0.209
250,24.2868166782031,1408.0209781013828,0.2351,22.0255,0.044604,0.2538
255,27.95494817022829,1493.7946228138524,0.2952,21.9969,0.047429,0.2952
260,32.19095630011311,1564.6386117160725,0.3257,22.0356,0.046169,0.3293
265,36.81289743024285,1647.5268170218958,0.3559,22.0137,0.046276,0.3565
270,42.062535383211376,1697.7477246759256,0.3845,22.0611,0.039593,0.413
275,48.13170582202903,1797.3781916808766,0.4295,22.0319,0.051947,0.4465
280,54.829567116961115,1857.9876715924938,0.4546,22.056,0.04293,0.5051
285,61.7086771894712,1938.5267362614609,0.4792,22.0716,0.047047,0.5622
290,70.31837248633468,2030.5052885467405,0.5029,22.1019,0.046527,0.6844
295,80.24163197515847,2119.2911232263687,0.5372,22.1151,0.047647,0.7798
300,92.02771779431784,2211.0936068800074,0.565,22.1407,0.052688,0.9228
305,104.7233500741476,2298.503405209809,0.5984,22.1574,0.047679,0.9866
310,119.12561428552154,2389.4775131411966,0.6293,22.1658,0.042632,1.1063
315,134.09779806174745,2477.604771838341,0.6502,22.1712,0.048489,1.1787
320,150.0311806508389,2559.025679900849,0.6693,22.1931,0.042112,1.2282
325,168.4744158653943,2665.6923465675163,0.7106,22.2218,0.050678,1.4373
330,188.5236757186762,2764.4683710202203,0.7291,22.2469,0.043119,1.5577
335,209.8405325391298,2863.653806464029,0.7507,22.2652,0.054458,1.669
340,233.3765942225797,2959.6538064640295,0.7846,22.295,0.062111,1.811
345,258.51021621506754,3053.52977035468,0.8304,22.3142,0.050019,1.9376
350,285.20507778180706,3150.095267599157,0.8827,22.3216,0.041543,2.0378
355,313.0202322827543,3234.7206554817267,0.9241,22.3556,0.050362,2.1595
360,342.91232615772606,3333.98729820622,0.9748,22.3709,0.052863,2.2891
365,373.9598828316457,3425.766365901372,1.0153,22.382,0.048063,2.3464
370,406.04140036480896,3523.147805170564,1.0602,22.3939,0.049614,2.4463
375,439.1094829240535,3623.1575906938174,1.104,22.4039,0.04129,2.4924
380,472.8329087159635,3715.6445315135084,1.1347,22.4302,0.044092,2.5676
385,508.2255385010328,3814.325339829427,1.1811,22.4486,0.048734,2.71
