step,cumulative_comfort_violation,cumulative_energy,max_overshoot,mean_temperature,temperature_rmse,total_overshoot
730,51465.63057372428,58464.999999999935,5.5263,22.0397,0.050495,19.0007
735,51782.03397727565,58736.666666666606,5.6421,22.0348,0.049662,18.8947
740,52091.66405831417,59116.66666666661,5.5656,21.9949,0.049436,18.4545
745,52399.38205799056,59361.66666666662,5.5863,21.9825,0.050767,18.4016
750,52703.46739689577,59648.33333333329,5.6536,21.9703,0.05212,18.1315
755,53003.59973607482,59913.333333333285,5.6731,21.9528,0.049765,18.0131
760,53303.09798651497,60134.99999999995,5.6915,21.9485,0.048685,17.833
765,53597.51197914518,60579.99999999995,5.7589,21.914,0.049138,17.6095
770,53888.569516133255,60763.33333333327,5.728,21.9037,0.049844,17.3395
775,54175.371974467074,61073.33333333328,5.7952,21.8896,0.047941,17.1648
780,54460.109995723215,61434.999999999956,5.8121,21.8622,0.049127,17.0045
785,54739.70645535671,61888.33333333329,5.7326,21.8187,0.050121,16.5387
790,55012.599694461234,62029.99999999995,5.7999,21.8153,0.049775,16.4401
795,55286.40503852909,62368.33333333327,5.8168,21.8039,0.048059,16.3095
800,55555.80737286448,62651.6666666666,5.7373,21.7817,0.049654,16.097
805,55823.550395335136,62798.333333333256,5.8046,21.7897,0.050875,16.0769
810,56089.689689791914,63111.66666666658,5.8215,21.7759,0.051471,15.7816
815,56350.47197064032,63383.33333333324,5.742,21.7602,0.048553,15.7048
820,56612.41205226826,63626.666666666584,5.8092,21.7535,0.051025,15.625
825,56871.06478078217,63793.33333333326,5.8748,21.7559,0.048907,15.5468
830,57130.86110604533,63939.99999999994,5.7942,21.7675,0.051114,15.4678
835,57384.62734497887,64126.66666666661,5.8124,21.7698,0.050526,15.1784
840,57638.01038157181,64363.333333333285,5.927,21.7678,0.050386,15.1984
845,57890.21465432982,64651.66666666662,5.8454,21.7519,0.050767,15.0761
850,58139.551837746105,64878.333333333285,5.8143,21.7416,0.049708,14.8861
855,58385.9826416443,65066.66666666662,5.929,21.7484,0.049894,14.7271
860,58630.3903387308,65311.66666666661,5.8474,21.7404,0.048754,14.6354
865,58874.077945590856,65523.333333333285,5.8163,21.7374,0.050445,14.599
870,59116.12005656143,65808.33333333327,5.931,21.7302,0.051873,14.441
875,59353.66289051478,66156.66666666661,5.8494,21.6975,0.050729,14.18
880,59590.447087183085,66333.33333333328,5.8184,21.6984,0.048714,14.2049
885,59825.911764386474,66509.99999999996,5.8841,21.7074,0.04954,14.0436
890,60058.18751865465,66678.3333333333,5.9013,21.7093,0.049081,13.9449
895,60291.02425481208,66833.3333333333,5.9662,21.7209,0.049637,13.8881
900,60519.361691349564,67018.33333333328,5.884,21.7223,0.049494,13.6127
905,60745.20821223256,67314.99999999993,5.9013,21.7128,0.049025,13.568
910,60971.71805791571,67706.6666666666,5.9663,21.6835,0.05048,13.5118
915,61194.88657158144,67924.99999999993,5.9825,21.6701,0.052157,13.3498
920,61417.17040873028,68081.66666666658,6.0468,21.6825,0.050264,13.3571
925,61638.803281637345,68234.9999999999,5.9631,21.6875,0.050469,13.1647
930,61856.41989874947,68469.99999999991,6.0287,21.6862,0.05056,13.0839
935,62074.92404313234,68628.33333333327,6.0432,21.6904,0.049019,13.0915
940,62292.203370641284,68934.99999999994,5.9598,21.6792,0.052,12.9864
945,62507.80563918331,69199.99999999996,5.9763,21.6643,0.049591,12.9501
950,62723.90006569456,69368.33333333328,6.0408,21.6688,0.05265,12.895
955,62936.00535210527,69614.99999999993,5.9574,21.6656,0.050715,12.6289
960,63144.57447595301,69834.99999999991,5.9248,21.6547,0.048768,12.4939
965,63354.129608855495,70004.99999999993,5.9898,21.6677,0.051051,12.5572
970,63561.537818045224,70253.33333333328,5.9074,21.6583,0.048747,12.3241
975,63764.697142171324,70386.66666666663,5.9246,21.6636,0.048876,12.2417
980,63970.89721404162,70531.66666666664,5.9896,21.6813,0.04897,12.3339
985,64173.94780473907,70973.33333333331,5.9096,21.6485,0.048726,12.0972
990,64373.863210917494,71200.0,5.9774,21.6325,0.0482,11.9446
995,64572.20931256976,71333.33333333333,6.0418,21.644,0.049616,11.9137
1000,64771.30424951438,71484.99999999999,6.0572,21.6562,0.050269,11.9245
1005,64969.017330550894,71785.0,6.121,21.6473,0.050654,11.8339
1010,65165.563723501335,72033.33333333336,6.0361,21.6314,0.047986,11.7506
1015,65361.252164697704,72196.66666666669,6.0517,21.6396,0.050721,11.7386
1020,65556.54827238858,72368.33333333334,6.1157,21.6457,0.050959,11.6713
1025,65749.88542370583,72608.33333333336,6.0309,21.6421,0.050652,11.5983
1030,65943.56283840691,72891.66666666672,6.0962,21.6299,0.051784,11.6226
1035,66136.91435588681,73081.6666666667,6.1101,21.6287,0.049045,11.5693
1040,66329.50831828422,73203.33333333334,6.1248,21.6414,0.049344,11.6109
1045,66524.56331550644,73465.0,6.1881,21.643,0.050235,11.6844
1050,66717.62451219474,73705.0,6.1021,21.627,0.048712,11.5151
1055,66908.32131978041,73864.99999999999,6.1171,21.6347,0.049597,11.443
1060,67099.7015722199,74116.66666666666,6.1806,21.6329,0.052172,11.4992
1065,67291.90073739871,74294.99999999999,6.1945,21.6315,0.048216,11.572
1070,67485.03516591809,74533.33333333331,6.2073,21.6316,0.050576,11.5486
1075,67676.9225716607,74675.0,6.121,21.6367,0.049126,11.5215
1080,67869.38287654352,74873.33333333336,6.0862,21.6466,0.049632,11.5769
1085,68063.36809099122,75133.33333333337,6.2,21.6285,0.047702,11.6369
1090,68255.46962664959,75293.33333333336,6.1138,21.6325,0.050933,11.468
1095,68446.21013349386,75450.00000000001,6.1287,21.6385,0.048942,11.5103
1100,68639.93922782867,75715.0,6.1922,21.634,0.051857,11.6016
1105,68832.16537100518,76016.66666666666,6.2061,21.6123,0.049696,11.5408
1110,69025.59253879784,76098.33333333334,6.2188,21.6248,0.049884,11.6505
1115,69219.9553157645,76251.6666666667,6.1324,21.6353,0.04947,11.6198
1120,69412.72939880144,76425.00000000003,6.1472,21.6365,0.050063,11.5657
1125,69606.11846634035,76691.6666666667,6.2105,21.6306,0.049987,11.6406
1130,69800.6203297308,76925.00000000003,6.1242,21.6177,0.050682,11.627
1135,69993.0571543734,77181.66666666667,6.1391,21.6109,0.04817,11.5578
1140,70186.77036564102,77368.33333333333,6.2026,21.6062,0.051818,11.6478
1145,70380.61419066206,77548.33333333333,6.1164,21.6098,0.051533,11.5872
1150,70573.19472153223,77735.00000000001,6.1811,21.6102,0.049853,11.568
1155,70766.6253986048,77893.33333333334,6.2442,21.6165,0.049897,11.643
1160,70961.79930762724,78014.99999999999,6.2073,21.628,0.050324,11.7571
1165,71158.77297218898,78136.66666666663,6.3206,21.6433,0.048767,11.8154
1170,71354.03810266011,78323.33333333327,6.2825,21.6456,0.04944,11.7254
1175,71552.75891338415,78563.33333333326,6.3954,21.6429,0.048824,11.9891
1180,71751.2218574588,78774.99999999991,6.3056,21.6316,0.049795,11.8438
1185,71946.96021994873,78881.66666666656,6.268,21.6446,0.048941,11.7538
1190,72146.10391243332,79036.66666666654,6.3811,21.6589,0.04975,12.0022
1195,72344.35594582031,79266.66666666654,6.3423,21.6493,0.049674,11.8748
1200,72543.66773752542,79386.66666666653,6.4041,21.6587,0.050325,11.9958
1205,72743.42173301021,79708.33333333317,6.3143,21.6501,0.048864,11.8953
1210,72940.1468411913,79949.99999999983,6.3271,21.6256,0.050491,11.8131
1215,73138.09474769056,80034.99999999981,6.3891,21.6458,0.050155,11.9008
1220,73336.13367563798,80119.99999999983,6.2996,21.6633,0.049181,11.836
1225,73532.69366766082,80453.33333333317,6.3126,21.6528,0.049195,11.8228
1230,73730.5987519996,80718.33333333318,6.3748,21.6271,0.051155,11.8357
1235,73927.07448990303,80833.33333333317,6.2856,21.6401,0.048162,11.82
1240,74125.23279181456,81009.99999999981,6.3491,21.6457,0.048203,11.9384
1245,74324.12061747033,81188.33333333314,6.3604,21.6466,0.049383,11.8639
1250,74520.7607337885,81516.66666666645,6.2716,21.6296,0.049623,11.8026
1255,74717.99840424824,81813.33333333311,6.285,21.6094,0.052778,11.873
1260,74916.6077870488,82003.33333333311,6.3474,21.6065,0.051572,11.8949
1265,75114.39804899828,82088.3333333331,6.3597,21.6214,0.047875,11.9322
1270,75314.45686474192,82183.33333333311,6.371,21.641,0.051629,11.9676
1275,75512.97164839397,82356.66666666644,6.383,21.6474,0.05045,11.9088
1280,75711.99444886259,82563.33333333308,6.4956,21.6454,0.051349,11.9691
1285,75912.07080335004,82694.99999999972,6.4041,21.6515,0.050067,11.9806
1290,76111.15778299051,82786.66666666637,6.4666,21.6689,0.050253,11.9574
1295,76310.2196476007,83158.33333333301,6.4765,21.6486,0.05001,11.8988
1300,76507.88602355016,83393.33333333302,6.3856,21.6322,0.05017,11.8663
1305,76706.35343802291,83536.66666666638,6.4483,21.6398,0.048695,11.9543
1310,76905.24603513673,83664.99999999974,6.408,21.6505,0.050641,11.9073
1315,77104.08529660081,83789.99999999975,6.3691,21.6602,0.050339,11.958
1320,77304.40009602516,84028.3333333331,6.482,21.6671,0.050888,12.0152
1325,77502.96331199989,84351.66666666645,6.4418,21.6307,0.050639,11.9225
1330,77704.16381063913,84484.99999999978,6.503,21.6447,0.050352,12.0562
1335,77903.32775568748,84571.66666666642,6.4116,21.6574,0.050462,11.8947
1340,78101.94649539432,84731.66666666644,6.4742,21.6683,0.049205,12.0152
1345,78303.38422925938,85001.66666666642,6.4842,21.6588,0.050522,12.0496
1350,78503.62297733301,85146.66666666644,6.546,21.6606,0.050902,12.0257
1355,78704.77107629245,85454.9999999998,6.5551,21.65,0.047366,12.1083
1360,78906.67330248306,85619.99999999978,6.4627,21.6454,0.051396,12.0703
1365,79106.96463048019,85761.66666666645,6.4741,21.6546,0.050928,12.0103
1370,79307.54661788333,85919.99999999981,6.4842,21.6614,0.048969,12.0478
1375,79507.56640005614,86053.33333333317,6.3932,21.6687,0.050813,11.9486
1380,79706.59985187821,86236.66666666653,6.5068,21.6732,0.047775,11.9615
1385,79906.77676072138,86579.99999999988,6.5164,21.655,0.051261,12.0449
1390,80108.11032447165,86838.33333333323,6.4248,21.636,0.050927,12.0555
1395,80308.07624627897,87013.33333333323,6.4366,21.6376,0.051716,11.9955
1400,80508.44697254155,87153.33333333321,6.498,21.6451,0.049423,12.037
1405,80709.31731683455,87259.99999999987,6.4068,21.6593,0.050672,12.0144
1410,80908.56966809952,87449.99999999987,6.4188,21.6639,0.049195,11.973
1415,81109.1710548545,87684.99999999987,6.4804,21.6564,0.048067,12.0594
1420,81310.41157759639,87873.33333333321,6.3895,21.6542,0.050839,12.061
1425,81510.05775777873,88011.66666666657,6.3004,21.6617,0.049393,11.9264
1430,81709.2336809451,88164.99999999993,6.2132,21.6683,0.051764,11.9738
1435,81907.47919382683,88381.6666666666,6.1776,21.6702,0.050649,11.882
1440,82106.55530525757,88598.33333333327,6.2414,21.6589,0.048881,11.9688
1445,82306.06280298217,88811.6666666666,6.155,21.6594,0.051242,11.9378
1450,82503.89963419431,89091.66666666658,6.1202,21.6447,0.05178,11.8587
1455,82702.75230020187,89314.99999999993,6.2344,21.6338,0.050285,11.9781
1460,82903.50196601292,89411.66666666661,6.148,21.6486,0.050297,12.0898
1465,83105.41528200399,89461.66666666661,6.3126,21.675,0.049143,12.1317
1470,83306.36003415704,89676.66666666663,6.2743,21.6722,0.04864,11.9734
1475,83506.98561716963,89911.66666666661,6.2375,21.6737,0.049583,12.0712
1480,83708.26627302714,90111.66666666663,6.3005,21.6624,0.050253,12.0483
1485,83908.37024196198,90339.99999999997,6.3136,21.6641,0.049402,12.014
1490,84109.64164014548,90519.99999999999,6.3759,21.6595,0.050655,12.0997
1495,84311.38266406325,90673.33333333333,6.2868,21.6692,0.049913,12.0662
1500,84511.53167108976,90938.33333333334,6.3002,21.6584,0.050516,12.0054
1505,84712.12252254355,91170.00000000001,6.4134,21.6464,0.051522,12.0639
1510,84914.6105560103,91291.66666666666,6.3236,21.6608,0.048404,12.2065
1515,85118.4784070482,91419.99999999999,6.4368,21.6702,0.050265,12.2257
1520,85320.51685105651,91615.0,6.3974,21.6764,0.049634,12.1302
1525,85524.01687986038,91800.0,6.4084,21.6715,0.050059,12.1484
1530,85725.13183624744,91944.99999999999,6.3189,21.6781,0.049981,12.067
1535,85927.30884002255,92179.99999999997,6.2817,21.6796,0.051135,12.1639
1540,86129.95862253496,92394.99999999999,6.3445,21.6663,0.04882,12.1052
1545,86330.45734670617,92618.33333333333,6.2562,21.6666,0.050657,12.0318
1550,86532.01683504856,92745.00000000001,6.3203,21.6713,0.049834,12.1408
1555,86733.37308766575,92878.33333333334,6.2821,21.6827,0.049922,12.0006
1560,86934.64873929347,93044.99999999999,6.1951,21.6875,0.049059,12.1346
1565,87137.4226153502,93318.33333333331,6.309,21.6828,0.048755,12.161
1570,87338.18094922532,93604.99999999999,6.2717,21.6531,0.048427,12.0027
1575,87538.96245835042,93681.66666666663,6.3851,21.6753,0.050721,12.0799
1580,87741.05422448744,93803.33333333327,6.2958,21.6898,0.049369,12.1216
1585,87941.8692866529,94023.33333333326,6.2589,21.6871,0.05065,12.0242
1590,88142.89477732278,94349.99999999991,6.3724,21.6672,0.04959,12.0819
1595,88345.19182804835,94613.33333333324,6.2835,21.6463,0.05136,12.1427
1600,88546.2413055865,94734.99999999993,6.1964,21.6585,0.048771,12.0103
1605,88749.06444998678,94886.66666666658,6.3104,21.6669,0.050044,12.2157
1610,88951.12776886568,95006.66666666657,6.2731,21.6779,0.048952,12.0706
1615,89153.16028084546,95141.66666666657,6.3865,21.6889,0.050747,12.1559
1620,89355.74308766246,95386.66666666658,6.2972,21.685,0.049357,12.1142
1625,89556.48732538593,95609.99999999991,6.3106,21.674,0.050193,12.0491
1630,89758.13063573827,95769.99999999993,6.3227,21.6799,0.050405,12.1294
1635,89959.44996259829,96044.99999999993,6.2349,21.6678,0.050194,12.0114
1640,90159.00089587117,96299.99999999993,6.2991,21.6563,0.049218,11.998
1645,90359.81147672313,96401.66666666661,6.2613,21.6703,0.050634,12.0864
1650,90559.92831225194,96553.33333333328,6.1747,21.6711,0.04898,11.9545
1655,90760.44948481687,96643.3333333333,6.3394,21.6958,0.052215,12.0892
1660,90962.03877398881,96886.66666666661,6.251,21.6912,0.048982,12.109
1665,91165.04681513751,97236.66666666661,6.4155,21.6653,0.050437,12.2282
1670,91369.50106683036,97319.99999999997,6.3757,21.676,0.04977,12.2874
1675,91573.3813513338,97494.99999999997,6.2869,21.6794,0.051668,12.1754
1680,91776.14497768268,97569.99999999997,6.401,21.6966,0.049513,12.1831
1685,91980.06547981453,97903.33333333333,6.3616,21.6823,0.050732,12.2787
1690,92185.34758449471,97969.99999999997,6.4753,21.6962,0.048479,12.3335
1695,92390.1323481227,98149.99999999996,6.4347,21.7054,0.050164,12.2325
1700,92592.2855791296,98476.66666666663,6.3955,21.6806,0.049585,12.1372
1705,92797.81809485116,98733.33333333327,6.5085,21.6674,0.050658,12.3845
1710,93002.15908661662,98884.99999999991,6.417,21.6686,0.048882,12.186
1715,93208.68140430233,98979.9999999999,6.5814,21.6906,0.050873,12.5348
1720,93416.18754258621,99114.99999999991,6.4885,21.7026,0.05015,12.3946
1725,93623.18455008471,99356.66666666656,6.6527,21.6949,0.050402,12.4369
1730,93831.30183727366,99514.99999999991,6.6094,21.6983,0.051797,12.5286
1735,94041.2389937578,99723.33333333327,6.7219,21.6984,0.050653,12.643
1740,94252.76386940939,99818.33333333326,6.7291,21.7114,0.05014,12.7067
1745,94464.95300322921,99969.99999999993,6.7373,21.7239,0.051201,12.7361
1750,94677.41696655883,100293.33333333327,6.7963,21.7067,0.050357,12.7075
1755,94888.1669368406,100508.33333333326,6.6997,21.6907,0.049163,12.6566
1760,95100.10034834404,100693.33333333324,6.6568,21.7003,0.04962,12.7469
1765,95312.76044879196,100938.33333333324,6.7687,21.6842,0.049335,12.7335
1770,95523.70199349865,101023.33333333324,6.7245,21.698,0.053275,12.6545
1775,95736.92582628985,101088.33333333323,6.7838,21.7241,0.049396,12.7896
1780,95948.50953254153,101506.66666666656,6.6995,21.6968,0.051037,12.6262
1785,96159.43671221226,101713.33333333324,6.768,21.6828,0.050652,12.7682
1790,96374.5052345255,101816.6666666666,6.8269,21.6972,0.048086,12.8924
1795,96588.09430618503,101919.99999999993,6.8341,21.7129,0.050825,12.8166
1800,96802.5964499309,102041.66666666658,6.8925,21.7266,0.050275,12.9091
1805,97018.24588894674,102246.6666666666,6.7941,21.7283,0.050918,12.9093
1810,97232.30316567805,102579.99999999996,6.802,21.7067,0.051626,12.8367
1815,97446.5807194851,102723.33333333331,6.8086,21.7056,0.050368,12.867
1820,97661.89150758009,102886.66666666667,6.8684,21.7152,0.050305,12.9727
