step,cumulative_comfort_violation,cumulative_energy,max_overshoot,mean_temperature,temperature_rmse,total_overshoot
5,0.25745302591589103,12.271363959218403,0.0231,20.0042,0.052566,0.0231
10,0.44524190942819797,27.016388025349325,0.0,20.0082,0.052251,0.0
15,0.44524190942819797,41.578420078501445,0.0,20.0124,0.047979,0.0
20,0.44524190942819797,56.511427939568165,0.0,20.0329,0.05548,0.0
25,0.44524190942819797,64.5746091593071,0.0,20.0366,0.044521,0.0
30,0.44524190942819797,72.66824457295473,0.0,20.0574,0.05001,0.0
35,0.44524190942819797,87.48906108492173,0.0,20.0612,0.046185,0.0
40,0.44524190942819797,95.57752996834718,0.0,20.0818,0.049827,0.0
45,0.44524190942819797,110.6387867737905,0.0,20.0849,0.045314,0.0
50,0.4583954654483929,125.4286600758711,0.0,20.1081,0.045337,0.0
55,0.5540317648217653,147.3556877278386,0.0198,20.1299,0.047435,0.0198
60,0.5540317648217653,169.19352874242594,0.0,20.1356,0.05563,0.0
65,0.6928979657607808,184.7291849334876,0.0,20.173,0.049906,0.0
70,0.6928979657607808,207.62531535391855,0.0,20.2092,0.056223,0.0
75,0.7210078571837643,230.41429899039787,0.0,20.261,0.044234,0.0
80,0.8249908113490061,247.37913335311868,0.0312,20.3378,0.050816,0.0312
85,0.9439119599085664,271.5269085938421,0.0,20.3955,0.056438,0.0
90,0.9439119599085664,289.0393958300761,0.0,20.4533,0.045058,0.0
95,0.9543287907652126,320.76611203627306,0.0,20.5087,0.050753,0.0
100,1.0457975743627304,341.2063652915483,0.0,20.57,0.047757,0.0
105,1.3112967860429952,370.398401728159,0.042,20.6079,0.054881,0.042
110,1.4843608165699376,401.54797902213306,0.0,20.6435,0.046586,0.0
115,1.5121606803358751,432.6549939479891,0.0,20.679,0.044743,0.0
120,1.6494949349802712,471.4551553353612,0.023,20.7026,0.051281,0.023
125,1.6494949349802712,510.24305094548004,0.0,20.7217,0.055833,0.0
130,1.7002291284063047,547.1556987040806,0.0,20.7461,0.050953,0.0
135,1.955020471399501,592.3796005224708,0.0298,20.7973,0.04674,0.0298
140,1.955020471399501,626.2563541068836,0.0,20.832,0.045345,0.0
145,2.258496908696101,676.3707513026926,0.0,20.8566,0.053095,0.0
150,2.258496908696101,715.1754157871027,0.0,20.8616,0.044994,0.0
155,2.3647959077516383,757.213291984234,0.0,20.8909,0.049067,0.0
160,2.4287286854285752,805.8242236369307,0.0,20.9119,0.048378,0.0
165,2.6049808126479013,854.5453783199774,0.0,20.9211,0.042026,0.0
170,2.641835565433417,906.5160988625428,0.0,20.92,0.054492,0.0
175,3.305288862559066,948.5286001547672,0.1086,20.9467,0.058276,0.1086
180,3.649222198521947,1013.6101818026236,0.0,20.9339,0.048497,0.0
185,3.8080968572691654,1040.6659953842313,0.0,20.9362,0.054174,0.0
190,3.8080968572691654,1079.5338049066597,0.0,20.9234,0.046461,0.0
195,3.8080968572691654,1106.8616361460392,0.0,20.9271,0.047384,0.0
200,3.8080968572691654,1138.9775078930477,0.0,20.9342,0.05128,0.0
205,3.8246639806045857,1176.0402527076656,0.0,20.9578,0.046348,0.0
