step,cumulative_comfort_violation,cumulative_energy,max_overshoot,mean_temperature,temperature_rmse,total_overshoot
5,2.9982898221207566,80.00000000000003,0.1508,20.0253,0.051907,0.3015
10,8.458738844753409,146.66666666666674,0.1726,20.053,0.048878,0.345
15,14.637794807946115,213.33333333333346,0.1942,20.0807,0.048964,0.3878
20,21.524090019935286,280.0000000000001,0.2153,20.1083,0.050421,0.43
25,29.10547201780952,346.6666666666667,0.2361,20.136,0.050883,0.4714
30,37.369668999345535,413.33333333333326,0.2565,20.1636,0.051286,0.5121
35,46.304497406536235,479.99999999999983,0.2766,20.1912,0.049241,0.552
40,55.89793511686763,546.6666666666665,0.2962,20.2187,0.052488,0.5912
45,66.13814981481588,613.3333333333334,0.3156,20.2463,0.050324,0.6298
50,78.3348958792842,680.0000000000002,0.4664,20.2846,0.049392,0.7994
55,93.32578429012482,746.6666666666671,0.6142,20.3227,0.049309,0.9657
60,111.05825122520173,813.3333333333339,0.7593,20.3608,0.050552,1.129
65,131.48159010924746,880.0000000000008,0.9017,20.4528,0.049689,1.2893
70,156.53084744839444,1106.6666666666677,1.0416,20.5258,0.048907,1.6237
75,185.6386464092357,1440.0000000000014,1.1788,20.57,0.050709,1.8277
80,218.10152506916265,1783.333333333335,1.3136,20.619,0.050245,2.0272
85,254.22755654567686,2141.6666666666683,1.4459,20.6637,0.049606,2.2719
90,294.69995236488023,2526.666666666668,1.5758,20.7059,0.050594,2.5319
95,341.96656021170713,2996.666666666668,1.7192,20.7783,0.051218,3.087
100,399.9790417749684,3496.666666666668,1.8839,20.842,0.050626,3.7417
105,468.78470558831003,3996.666666666668,2.0463,20.9047,0.050128,4.3846
110,548.2680257401058,4496.666666666668,2.2084,20.9717,0.050238,5.0315
115,639.336333658189,4996.666666666668,2.3733,21.039,0.051208,5.7844
120,743.9673260688422,5496.666666666668,2.5373,21.1053,0.049607,6.6052
125,863.0354173446425,5996.666666666668,2.6991,21.1799,0.051021,7.5192
130,997.6344475443102,6496.666666666668,2.8588,21.2556,0.051461,8.4452
135,1147.6111759343748,6996.666666666668,3.0164,21.3303,0.050159,9.383
140,1315.0518568923005,7496.666666666668,3.1749,21.4041,0.049642,10.4747
145,1500.1746799624998,7996.666666666668,3.3333,21.4767,0.049632,11.5271
150,1702.6885296674277,8496.666666666668,3.4897,21.5483,0.049266,12.5646
155,1922.346017002234,8996.666666666668,3.6441,21.6219,0.049531,13.5874
160,2159.9995541234393,9496.666666666668,3.8014,21.6954,0.050209,14.7219
165,2416.863702042237,9996.666666666668,3.9568,21.7679,0.050179,15.8697
170,2691.2690240902793,10496.666666666668,4.1102,21.8346,0.048709,16.8302
175,2981.0259671545805,10996.666666666668,4.2598,21.8992,0.051669,17.7723
180,3286.9085737909027,11496.666666666668,4.4065,21.963,0.046996,18.7199
185,3605.4755079909496,11996.666666666668,4.4465,22.0228,0.049625,19.345
190,3933.9199530569867,12496.666666666668,4.4567,22.0812,0.047978,19.9482
195,4273.053721191191,12996.666666666668,4.4684,22.139,0.05088,20.626
200,4623.663570648339,13496.666666666668,4.4822,22.1962,0.049902,21.3107
205,4985.6639402059545,13996.666666666668,4.4958,22.2527,0.04888,21.9918
210,5359.300961891019,14496.666666666668,4.5142,22.3087,0.049173,22.7013
215,5741.740620579377,14996.666666666668,4.5188,22.3173,0.051794,23.0654
220,6126.610070724392,15496.666666666668,4.4789,22.3267,0.05076,23.18
225,6517.886530832456,15996.666666666668,4.4683,22.3355,0.050305,23.6036
230,6909.332247795389,16496.666666666668,4.4198,22.3382,0.050349,23.41
235,7303.906784584054,16996.666666666668,4.5843,22.3405,0.050158,23.8511
240,7699.412879410338,17496.666666666668,4.5337,22.3425,0.052455,23.6509
245,8092.993707475491,17903.333333333332,4.5473,22.3078,0.049604,23.5908
250,8485.37674051658,18263.33333333333,4.6228,22.3034,0.048987,23.473
255,8873.545180677222,18673.33333333333,4.7052,22.2694,0.047289,23.246
260,9263.010008719037,18954.999999999993,4.7752,22.2735,0.052478,23.3839
265,9650.357891510097,19329.99999999999,4.854,22.2648,0.049961,23.1714
270,10035.90006468444,19719.99999999999,4.9612,22.234,0.049527,23.093
275,10419.300548205292,20054.99999999999,4.9079,22.235,0.051086,22.9679
280,10802.0528107281,20448.333333333325,4.8946,22.2037,0.049378,22.9268
285,11181.578712382669,20734.999999999996,4.83,22.2137,0.049612,22.6693
290,11562.480091182,21179.999999999996,4.9929,22.1784,0.049804,22.9779
295,11945.415778979761,21484.999999999996,4.9265,22.188,0.048811,22.9402
300,12325.443338572935,21916.66666666666,4.9071,22.1652,0.048363,22.7387
305,12705.12969004134,22354.999999999993,5.024,22.1778,0.050229,22.8195
310,13086.833047089944,22814.999999999996,4.9691,22.1892,0.049726,22.9526
315,13469.702399521297,23309.999999999993,4.9388,22.1896,0.051568,22.9138
320,13850.047815742391,23806.666666666657,4.8941,22.19,0.047876,22.8525
325,14232.278371178521,24296.66666666666,4.951,22.1919,0.04902,22.9059
330,14612.439456921149,24786.666666666664,5.078,22.1943,0.048218,22.8005
335,14995.097167230018,25286.666666666664,5.0523,22.1979,0.050511,22.988
340,15376.02072062235,25766.66666666666,4.9898,22.2004,0.051558,22.8199
345,15757.126526860442,26253.333333333325,5.0157,22.2071,0.05003,22.984
350,16141.626544717317,26753.333333333325,5.0448,22.209,0.051098,22.9873
355,16524.32836098097,27253.333333333325,5.0249,22.2116,0.050685,23.0609
