step,cumulative_comfort_violation,cumulative_energy,max_overshoot,mean_temperature,temperature_rmse,total_overshoot
5,0.0,16.0,0.0,20.0251,0.055347,0.0
10,0.0,26.872357703087136,0.0,20.0548,0.048159,0.0
15,0.0,33.69174705970127,0.0,20.0913,0.043894,0.0
20,0.0,37.97297582219101,0.0,20.1322,0.054622,0.0
25,0.0,44.61046249289954,0.0,20.1707,0.054658,0.0
30,0.0,50.85786026795327,0.0,20.2084,0.047928,0.0
35,0.0,57.9934680255313,0.0,20.2458,0.047422,0.0
40,0.0,66.26478291814215,0.0,20.2831,0.051895,0.0
45,0.0,74.69281625763958,0.0,20.322,0.049351,0.0
50,0.0,81.46547387729316,0.0,20.3638,0.04406,0.0
55,0.0,89.33172147835971,0.0,20.4043,0.040668,0.0
60,0.0,99.25387533416861,0.0,20.4644,0.053778,0.0
65,0.0,112.34651354155791,0.0,20.535,0.040997,0.0
70,0.0,129.7514733734767,0.0,20.5987,0.048153,0.0
75,0.0,149.78404278453715,0.0,20.6573,0.047721,0.0
80,0.0,171.1284203062633,0.0,20.7091,0.043905,0.0
85,0.0,192.11963852620036,0.0,20.7599,0.049099,0.0
90,0.0,218.78630519286708,0.0,20.8026,0.050949,0.0
95,0.0,241.280699821085,0.0,20.8488,0.046229,0.0
100,0.0,266.9042984781394,0.0,20.8929,0.054252,0.0
105,0.0,293.570965144806,0.0,20.9327,0.054128,0.0
110,0.0,320.23763181147257,0.0,20.9717,0.055813,0.0
115,0.0,346.90429847813914,0.0,21.0188,0.049436,0.0
120,0.0,373.5709651448057,0.0,21.078,0.046895,0.0
125,0.0,400.2376318114723,0.0,21.1372,0.049384,0.0
130,0.0,426.90429847813886,0.0,21.1963,0.058725,0.0
135,0.0,453.5709651448054,0.0,21.2554,0.049121,0.0
140,0.0,480.237631811472,0.0,21.3144,0.045247,0.0
145,0.0,512.2376318114719,0.0,21.3733,0.048817,0.0
150,0.04402439106001073,565.5709651448051,0.0076,21.3879,0.045988,0.0076
155,0.2387486260163977,592.2376318114719,0.0193,21.4467,0.050795,0.0193
160,0.4300066970690371,634.9042984781386,0.0,21.4825,0.049732,0.0
165,0.4300066970690371,666.9042984781387,0.0,21.4982,0.047972,0.0
170,0.4300066970690371,693.5709651448055,0.0,21.5322,0.047378,0.0
175,0.6312301818290298,736.2376318114722,0.0,21.5481,0.043039,0.0
180,0.6312301818290298,783.7493591407584,0.0,21.5373,0.053549,0.0
185,0.6312301818290298,808.4629351245708,0.0,21.5757,0.050423,0.0
190,0.6312301818290298,835.1296017912376,0.0,21.6174,0.043424,0.0
195,0.6312301818290298,883.1296017912375,0.0,21.6443,0.044857,0.0
200,0.6312301818290298,915.1296017912376,0.0,21.6804,0.049899,0.0
205,0.6312301818290298,941.7962684579045,0.0,21.7345,0.051982,0.0
210,0.6312301818290298,979.129601791238,0.0,21.7887,0.053643,0.0
215,0.6655889930428694,1059.129601791238,0.0129,21.753,0.053821,0.0129
220,0.8907767077946857,1096.462935124571,0.0,21.7711,0.0479,0.0
225,0.8907767077946857,1123.1296017912373,0.0,21.8245,0.04998,0.0
230,0.9328125491802646,1160.4629351245705,0.0123,21.9091,0.045789,0.0123
235,2.2392947417613507,1213.7962684579043,0.0784,21.9582,0.050775,0.2167
240,4.545038035180605,1320.4629351245705,0.1003,21.9339,0.04152,0.1003
245,6.583577320797549,1347.1296017912368,0.1389,21.9999,0.051752,0.2312
250,11.38953051613951,1416.46293512457,0.179,22.0382,0.046108,0.3953
255,17.887287834960336,1507.1296017912366,0.2169,22.0317,0.060589,0.495
260,23.079012811099652,1613.796268457903,0.2503,21.9886,0.061444,0.3779
265,28.150202842878564,1693.796268457903,0.2806,21.9795,0.053501,0.3884
270,33.850884037504336,1752.4629351245699,0.3111,22.0021,0.046677,0.4166
275,39.37451550783482,1821.7962684579034,0.3412,22.0241,0.049307,0.3903
280,45.164402431771336,1901.7962684579034,0.3702,22.0195,0.04749,0.4479
285,50.587565095959526,1971.1296017912368,0.3986,22.0497,0.051132,0.4162
290,59.98512906627377,2045.7962684579036,0.4372,22.1153,0.050269,0.8416
295,71.37712708449862,2152.462935124571,0.5155,22.1076,0.051561,0.9031
300,84.4487719772897,2232.462935124571,0.5461,22.1349,0.049886,1.0498
305,99.02641284202433,2333.7962684579047,0.566,22.1365,0.050265,1.0625
310,113.96932058436893,2424.4629351245717,0.5828,22.1362,0.053846,1.1259
315,129.59072379474384,2504.4629351245717,0.6028,22.1627,0.0392,1.2049
320,146.91820844671443,2584.4629351245717,0.6369,22.1951,0.043876,1.3514
325,166.25828884936038,2669.796268457905,0.6817,22.2522,0.052516,1.538
330,188.7327544328382,2776.4629351245726,0.7833,22.2653,0.050576,1.812
335,212.16552748695176,2883.12960179124,0.8226,22.2756,0.051887,1.7534
340,236.57269752133527,2968.4629351245735,0.8625,22.3077,0.054221,1.8942
345,262.6969197729443,3069.7962684579074,0.9367,22.3234,0.044914,2.0087
350,291.2297308109553,3176.462935124575,1.0054,22.3205,0.051599,2.1363
355,319.92160416896365,3272.4629351245753,1.0371,22.3251,0.046515,2.1696
360,349.7472857087725,3352.4629351245753,1.069,22.3654,0.046279,2.2823
365,380.9663436912537,3459.1296017912427,1.149,22.3709,0.05171,2.3959
370,414.2956761841364,3549.7962684579097,1.2141,22.3846,0.052512,2.5333
375,448.37839175514046,3629.7962684579097,1.2414,22.4233,0.048698,2.5773
380,484.14930397528553,3715.129601791243,1.2683,22.4688,0.046581,2.792
385,522.2896383553577,3816.462935124577,1.3959,22.4744,0.049133,2.9432
390,563.1257730838222,3896.462935124577,1.4155,22.52,0.047712,3.1577
395,605.6585473602931,4003.1296017912446,1.4333,22.5286,0.049571,3.173
400,648.4005191756025,4109.7962684579115,1.441,22.5301,0.056889,3.2566
405,693.0793640152012,4195.129601791245,1.4493,22.5564,0.049518,3.3954
410,739.0406710315407,4291.129601791244,1.4578,22.58,0.047237,3.4429
415,785.8110768097978,4397.796268457909,1.4665,22.5771,0.054212,3.5236
420,833.2245445626318,4504.462935124574,1.4748,22.5765,0.0601,3.6452
425,884.7589491249021,4557.796268457909,1.4829,22.6495,0.049132,4.0191
430,940.4715161071972,4653.796268457908,1.5692,22.6817,0.051504,4.1686
435,996.2789108934658,4760.462935124573,1.5414,22.6751,0.046249,4.1774
440,1050.5616945605911,4856.462935124572,1.5178,22.6682,0.046973,4.0117
445,1107.9673683343524,4909.796268457907,1.5176,22.7566,0.04904,4.5014
450,1169.038651867676,5016.462935124572,1.7232,22.7729,0.055423,4.5746
455,1230.5663173766625,5123.129601791237,1.7925,22.7797,0.051806,4.6574
460,1293.0967387077646,5229.796268457902,1.8129,22.7885,0.04882,4.665
465,1356.5724197320628,5336.462935124568,1.8316,22.7994,0.047915,4.7717
470,1421.9272583903542,5432.462935124567,1.8522,22.8214,0.052799,5.0004
475,1490.8003485922166,5517.7962684579,1.8738,22.8737,0.046006,5.2766
480,1561.2901687848116,5624.462935124565,1.9553,22.8842,0.051918,5.2935
485,1631.853103766052,5731.12960179123,1.9719,22.8902,0.052717,5.2952
490,1702.486112890481,5837.796268457895,1.9887,22.8987,0.049228,5.3041
495,1776.9146982603127,5891.12960179123,2.0058,22.9892,0.054851,5.8446
500,1858.2555857343662,5987.129601791229,2.0648,23.0419,0.052033,6.1566
