step,cumulative_comfort_violation,cumulative_energy,max_overshoot,mean_temperature,temperature_rmse,total_overshoot
5,0.18049264212831895,19.585090477655182,0.0,19.987,0.047836,0.0
10,0.21142108273794002,34.340427985454596,0.0,20.0068,0.052455,0.0
15,0.21142108273794002,42.539339297649505,0.0,20.0106,0.053137,0.0
20,0.2171565567554505,57.74506983112441,0.0,20.0298,0.049146,0.0
25,0.2171565567554505,66.12398142731503,0.0,20.0333,0.045357,0.0
30,0.2171565567554505,80.95005349271683,0.0,20.0536,0.047515,0.0
35,0.21905291280720723,89.30908027860373,0.0006,20.0736,0.047979,0.0006
40,0.2833302511610233,97.98590485216158,0.0,20.0758,0.055336,0.0
45,0.2833302511610233,112.60548981946587,0.0,20.0802,0.045239,0.0
50,0.2833302511610233,128.2458441382898,0.0,20.1016,0.05281,0.0
55,0.31645502058731034,149.5414975692695,0.0,20.1088,0.050475,0.0
60,0.5163979381297543,171.30956415729244,0.0,20.1303,0.044127,0.0
65,0.6574806914552295,194.4901662756646,0.0,20.1662,0.050851,0.0
70,0.6704274011055609,210.70919908752444,0.0039,20.2179,0.048773,0.0039
75,0.7209148990890196,227.295966932564,0.0,20.2527,0.055423,0.0
80,0.7874828235615658,251.39854456333018,0.0,20.3116,0.046381,0.0
85,0.9087812491365574,275.34824651707606,0.0,20.3699,0.050939,0.0
90,0.9087812491365574,292.6227454518482,0.0,20.4445,0.044272,0.0
95,0.9494763850003335,317.0621171841935,0.0,20.5009,0.054297,0.0
100,1.035308919496423,349.3682348939748,0.0,20.5631,0.048267,0.0
105,1.035308919496423,373.8867647640765,0.0,20.5991,0.046488,0.0
110,1.1930194483784837,405.49969696172025,0.0,20.6347,0.041496,0.0
115,1.2257648305686668,435.72894243036586,0.0,20.6681,0.046463,0.0
120,1.3864322979187924,475.1145937155454,0.0356,20.6943,0.051695,0.0356
125,1.539050541687317,515.6657487805638,0.0,20.7075,0.045315,0.0
130,1.6639720618830607,552.8756862593062,0.0,20.7467,0.048094,0.0
135,1.8440578295890953,596.4648499226619,0.0,20.786,0.051455,0.0
140,1.9969707428581889,642.0291084890201,0.0,20.8069,0.051057,0.0
145,1.9969707428581889,675.9923807855806,0.0,20.8411,0.054536,0.0
150,2.1072418984845247,716.476109834875,0.0,20.8756,0.051495,0.0
155,2.1072418984845247,760.103386573122,0.0,20.8854,0.039888,0.0
160,2.107891641210304,815.2471996804206,0.0,20.9151,0.050074,0.0
165,2.2695456215855363,867.0521935798372,0.0024,20.9138,0.056123,0.0024
170,2.4333439483653057,912.6502326875606,0.0,20.9221,0.05265,0.0
175,2.488390244259821,959.8087504396952,0.0,20.9164,0.045974,0.0
180,2.70968370091128,1011.7054344353827,0.0448,20.9415,0.054908,0.0448
185,2.7829786283473137,1050.9176496466375,0.0207,20.9276,0.047009,0.0207
190,2.8074122953924063,1078.4917119470394,0.0,20.9289,0.05108,0.0
195,2.897634895496614,1112.1815296812508,0.0,20.9163,0.041487,0.0
200,2.897634895496614,1156.200395250962,0.0,20.9195,0.041164,0.0
205,2.897634895496614,1183.6536369692903,0.0,20.9367,0.048874,0.0
210,2.897634895496614,1211.0350903135072,0.0,20.9398,0.04979,0.0
215,2.897634895496614,1245.2668274875277,0.0,20.9566,0.055103,0.0
220,2.897634895496614,1262.714591500785,0.0,20.9744,0.052015,0.0
225,2.897634895496614,1304.6857492326617,0.0,20.9519,0.048659,0.0
230,2.897634895496614,1335.5049340553846,0.0,20.9747,0.04753,0.0
235,2.928574176224324,1369.730017625771,0.0093,20.9768,0.045544,0.0093
240,2.928574176224324,1408.8814045411486,0.0,20.979,0.049566,0.0
245,2.928574176224324,1422.0178010396603,0.0,20.9832,0.056109,0.0
250,2.928574176224324,1456.3300821462904,0.0,20.9745,0.057984,0.0
255,2.9780283666204834,1479.0895216771003,0.0,20.9796,0.051488,0.0
260,2.9780283666204834,1496.703472458871,0.0,20.9862,0.050618,0.0
265,2.9780283666204834,1533.7868731091319,0.0,20.9941,0.049464,0.0
270,2.9780283666204834,1551.7221566916733,0.0,20.9746,0.042128,0.0
