step,cumulative_comfort_violation,cumulative_energy,max_overshoot,mean_temperature,temperature_rmse,total_overshoot
5,0.9933802075212486,16.66666666666667,0.1029,20.0088,0.047836,0.1029
10,1.060091385741693,37.706401131090985,0.0,19.9829,0.052455,0.0
15,1.060091385741693,52.59933616106079,0.0,20.0017,0.053137,0.0
20,1.060091385741693,73.92792801690182,0.0,19.9772,0.049146,0.0
25,1.060091385741693,83.79043880576769,0.0,20.0014,0.045357,0.0
30,1.060091385741693,96.58501458751995,0.0,20.0032,0.047515,0.0
35,1.060091385741693,109.34255387234906,0.0,20.0249,0.047979,0.0
40,1.060091385741693,127.4905364613514,0.0,20.0105,0.055336,0.0
45,1.060091385741693,136.5146637330542,0.0,20.0428,0.045239,0.0
50,1.060091385741693,163.3620787645133,0.0,20.025,0.05281,0.0
55,1.060091385741693,172.5698075258829,0.0,20.0756,0.050475,0.0
60,1.060091385741693,193.3426517042495,0.0,20.0709,0.044127,0.0
65,1.060091385741693,208.33925535204645,0.0,20.1409,0.050851,0.0
70,1.060091385741693,231.9049221142747,0.0,20.1646,0.048773,0.0
75,1.0876055852082684,250.73143876036275,0.0,20.2211,0.055423,0.0
80,1.0876055852082684,276.38596185666387,0.0,20.2673,0.046381,0.0
85,1.225211003687328,298.2010798344489,0.0,20.338,0.050939,0.0
90,1.225211003687328,326.76279501530314,0.0,20.3797,0.044272,0.0
95,1.9434871962616054,350.55289204367824,0.1314,20.4378,0.054297,0.1314
100,2.2495150329760354,382.17391299074336,0.0,20.4742,0.048267,0.0
105,3.2003477192327883,408.65799677900355,0.1547,20.5206,0.046488,0.1547
110,3.6590500732724496,440.30169682396775,0.0,20.5567,0.041496,0.0
115,4.829325448700484,466.8764970038242,0.1766,20.6012,0.046463,0.1766
120,5.490070329734873,496.84366390560274,0.0115,20.6385,0.051695,0.0115
125,8.275174382326567,525.1277475916037,0.1913,20.7019,0.045315,0.1913
130,9.277837629109227,565.1277475916036,0.026,20.7506,0.048094,0.026
135,12.306641458071969,608.4610809249368,0.2059,20.7587,0.051455,0.2059
140,14.049047320627695,636.7944142582701,0.1548,20.8237,0.051057,0.1548
145,18.753703581735227,681.79441425827,0.2141,20.8597,0.054536,0.2141
150,20.63492065929073,720.1277475916032,0.1632,20.8797,0.051495,0.1632
155,25.14262960763641,765.1277475916031,0.2226,20.9159,0.039888,0.2226
160,27.497364606047714,803.4610809249364,0.1715,20.9366,0.050074,0.248
165,32.68647804953266,855.1277475916029,0.1159,20.9555,0.056123,0.1279
170,34.48349194088662,886.7944142582695,0.1847,20.9918,0.05265,0.2455
175,37.83244709952577,961.7944142582695,0.0616,20.9526,0.045974,0.0616
180,40.637753246123395,986.7944142582695,0.2577,20.9957,0.054908,0.3599
185,44.21337277188011,1048.9643899738687,0.0273,20.9186,0.047009,0.0273
190,46.34549813969617,1059.8142685518642,0.1945,20.9831,0.05108,0.1945
195,47.93761303670635,1118.147601885198,0.0341,20.9473,0.041487,0.0341
200,48.22901037353234,1143.147601885198,0.0,20.9523,0.041164,0.0
205,49.29227411853248,1174.8142685518646,0.1214,20.9748,0.048874,0.1539
210,49.420177827455525,1226.4809352185316,0.0,20.9155,0.04979,0.0
215,49.420177827455525,1256.4809352185316,0.0,20.9381,0.055103,0.0
220,49.68924338514923,1303.1476018851984,0.0569,20.8854,0.052015,0.0569
225,49.68924338514923,1336.480935218532,0.0,20.9018,0.048659,0.0
230,49.68924338514923,1361.4215263411497,0.0,20.923,0.04753,0.0
235,49.68924338514923,1390.1326577937161,0.0,20.9445,0.045544,0.0
240,50.235849611061624,1416.0634111007269,0.0921,20.9658,0.049566,0.0921
245,50.91356796827462,1441.0634111007269,0.0,20.9611,0.056109,0.0
250,50.9529796382996,1472.2355930503502,0.0118,20.9538,0.057984,0.0118
255,50.9529796382996,1498.0809591399675,0.0,20.9492,0.051488,0.0
260,50.9529796382996,1527.307789588054,0.0,20.9449,0.050618,0.0
265,50.9529796382996,1552.307789588054,0.0,20.9407,0.049464,0.0
270,50.9529796382996,1581.5084011374263,0.0,20.9362,0.042128,0.0
275,50.9529796382996,1596.628597902332,0.0,20.9822,0.053869,0.0
280,50.9529796382996,1622.79813686277,0.0,21.0104,0.052972,0.0
285,50.9529796382996,1653.6458316649594,0.0,21.0287,0.051809,0.0
290,51.11744516530105,1678.6458316649594,0.0459,21.0498,0.055345,0.0459
295,51.50478839882215,1703.6458316649594,0.0054,21.0708,0.049085,0.0054
300,51.69167011862047,1736.979164998293,0.0176,21.0882,0.043496,0.0176
305,51.76151299609668,1786.979164998293,0.0,21.0221,0.04819,0.0
310,51.76151299609668,1814.3503755580518,0.0,21.0034,0.051554,0.0
315,51.76151299609668,1839.8246176700036,0.0,20.9987,0.048175,0.0
320,51.76151299609668,1870.8068429717027,0.0,20.9913,0.048406,0.0
325,51.76151299609668,1898.7979556225523,0.0,20.9846,0.053105,0.0
330,51.76151299609668,1925.08541895796,0.0,20.9808,0.049424,0.0
335,51.76151299609668,1951.286091934705,0.0,20.9792,0.056957,0.0
340,51.76151299609668,1970.0087682131862,0.0,20.9922,0.050353,0.0
345,51.76151299609668,1989.9173540716824,0.0,21.0139,0.047495,0.0
350,51.76151299609668,2015.6893557331828,0.0,21.0119,0.045601,0.0
355,51.76151299609668,2040.5949304788776,0.0,21.014,0.049951,0.0
360,51.76151299609668,2066.805985643851,0.0,21.0122,0.047814,0.0
365,51.76151299609668,2096.666539190487,0.0,21.034,0.049238,0.0
370,51.76151299609668,2122.2237673993186,0.0,21.0614,0.04882,0.0
375,51.76151299609668,2149.7319440396113,0.0,21.0859,0.049269,0.0
380,51.76151299609668,2174.7316639800397,0.0,21.1115,0.047122,0.0
385,52.153321062359595,2203.0649973133727,0.0,21.1355,0.051404,0.0
390,52.51228377425742,2231.3983306467057,0.0,21.1569,0.056984,0.0
395,52.518227025826086,2256.3983306467057,0.0,21.1814,0.049451,0.0
400,53.2844996839468,2308.064997313372,0.0,21.1575,0.049359,0.0
405,53.2844996839468,2339.7316639800383,0.0,21.1511,0.047615,0.0
410,53.44644826507747,2364.7316639800383,0.0,21.1761,0.045272,0.0
415,53.50434709909645,2396.618197040312,0.0174,21.1991,0.053128,0.0174
420,53.753898746164126,2446.618197040312,0.0,21.1633,0.052399,0.0
425,53.753898746164126,2471.3723829239025,0.0,21.1801,0.055161,0.0
430,53.87802011377795,2496.3723829239025,0.0372,21.2051,0.046446,0.0372
435,54.77471537299115,2534.7057162572355,0.0271,21.2132,0.045142,0.0271
440,54.77471537299115,2579.705716257235,0.0,21.1747,0.052917,0.0
445,54.77471537299115,2604.86052347705,0.0,21.2007,0.052943,0.0
450,54.77471537299115,2630.1701379166793,0.0,21.2295,0.051315,0.0
455,55.9306236749731,2661.836804583346,0.1095,21.2348,0.052006,0.1981
460,56.11823554758403,2720.1701379166784,0.0,21.1526,0.056623,0.0
465,56.11823554758403,2737.7884399832087,0.0,21.1545,0.044196,0.0
470,56.38649302535677,2761.312100396515,0.0,21.1622,0.050465,0.0
475,56.38649302535677,2792.9025402207403,0.0,21.1583,0.052648,0.0
480,56.47033334122477,2819.5501501767967,0.0,21.1557,0.050473,0.0
485,56.47033334122477,2845.395408028123,0.0,21.1593,0.056948,0.0
490,56.47033334122477,2870.6067224909543,0.0,21.1611,0.047948,0.0
495,56.47033334122477,2898.7564381365423,0.0,21.1615,0.049914,0.0
500,56.47033334122477,2923.7338313631512,0.0,21.1613,0.043141,0.0
505,56.47033334122477,2954.303027473868,0.0,21.1594,0.05795,0.0
510,56.47033334122477,2981.343702636217,0.0,21.1593,0.050345,0.0
515,56.47033334122477,3003.7353159090976,0.0,21.1663,0.050216,0.0
520,56.47033334122477,3031.1071104092193,0.0,21.1703,0.049795,0.0
525,56.47033334122477,3059.6587343445094,0.0,21.1674,0.053671,0.0
530,56.47033334122477,3084.8919353096285,0.0,21.168,0.043826,0.0
535,56.47033334122477,3110.241736757307,0.0,21.1724,0.051359,0.0
540,56.47033334122477,3137.460991643031,0.0,21.1717,0.046033,0.0
545,56.47033334122477,3165.685661819959,0.0,21.1468,0.044552,0.0
550,56.47033334122477,3189.8788952026525,0.0,21.1215,0.052728,0.0
555,56.47033334122477,3216.8860098040936,0.0,21.0981,0.048056,0.0
560,56.47033334122477,3231.007808866095,0.0,21.0953,0.052648,0.0
565,56.47033334122477,3254.0424854256094,0.0,21.0856,0.046287,0.0
570,56.47033334122477,3266.54571528966,0.0,21.0865,0.04509,0.0
575,56.47033334122477,3291.0569049740943,0.0,21.0772,0.049237,0.0
580,56.47033334122477,3298.3978405887215,0.0,21.0896,0.049629,0.0
585,56.47033334122477,3325.4071073058494,0.0,21.0785,0.042883,0.0
590,56.47033334122477,3346.8925819336678,0.0,21.0586,0.05239,0.0
595,56.47033334122477,3370.6232111810928,0.0,21.0434,0.051213,0.0
600,56.47033334122477,3385.8533563659494,0.0,21.0405,0.049298,0.0
605,56.47033334122477,3413.1442668631134,0.0,21.0245,0.04968,0.0
610,56.47033334122477,3416.688949438161,0.0,21.0451,0.046003,0.0
615,56.47033334122477,3438.6679850452056,0.0,21.043,0.049434,0.0
