step,cumulative_comfort_violation,cumulative_energy,max_overshoot,mean_temperature,temperature_rmse,total_overshoot
5,0.9933802075212486,16.66666666666667,0.1029,20.0088,0.043955,0.1029
10,1.060091385741693,44.046118936204664,0.0,19.9684,0.04893,0.0
15,1.060091385741693,53.39447389354994,0.0,19.9997,0.041557,0.0
20,1.060091385741693,85.88053662284992,0.0,19.9632,0.053352,0.0
25,1.060091385741693,89.01585550004846,0.0,19.9821,0.04966,0.0
30,1.060091385741693,113.16087521589999,0.0,19.9757,0.052236,0.0
35,1.060091385741693,117.66867351770884,0.0,19.9957,0.045994,0.0
40,1.060091385741693,134.27729518592375,0.0,19.9966,0.050079,0.0
45,1.060091385741693,144.97721796053415,0.0,20.0191,0.05031,0.0
50,1.060091385741693,161.208994358206,0.0,20.036,0.048503,0.0
55,1.060091385741693,182.12079334470488,0.0,20.0542,0.049283,0.0
60,1.060091385741693,197.91136458279982,0.0,20.0623,0.053043,0.0
65,1.060091385741693,219.56545618386565,0.0,20.1154,0.047746,0.0
70,1.060091385741693,238.84199266072906,0.0,20.1497,0.045232,0.0
75,1.060091385741693,262.8751018171307,0.0,20.1936,0.045709,0.0
80,1.060091385741693,288.89211236593945,0.0,20.2399,0.049084,0.0
85,1.060091385741693,311.25096152248585,0.0,20.3092,0.047325,0.0
90,1.060091385741693,338.87750812278205,0.0,20.3527,0.051082,0.0
95,1.060091385741693,366.50405472307824,0.0,20.4066,0.05342,0.0
100,1.060091385741693,394.7115954259175,0.0,20.4482,0.048551,0.0
105,1.060091385741693,424.6277336722548,0.0,20.4909,0.045104,0.0
110,1.060091385741693,452.942786763737,0.0,20.5315,0.050636,0.0
115,1.060091385741693,482.5903760845693,0.0,20.5733,0.050938,0.0
120,1.126971987799183,509.0765616252825,0.0201,20.6154,0.050288,0.0201
125,2.9903833439379692,539.2379440537912,0.0629,20.6773,0.051082,0.0629
130,3.2758135302921336,582.5712773871245,0.0186,20.7128,0.054101,0.0186
135,5.395903407743699,622.5712773871244,0.0823,20.735,0.047522,0.0823
140,6.490725505448949,649.237944053791,0.151,20.8023,0.052655,0.1798
145,10.393152805237342,700.9046107204575,0.0953,20.8218,0.046827,0.0953
150,13.12264077812371,732.5472086146337,0.2785,20.8764,0.047259,0.3023
155,14.944233018567603,784.2138752813003,0.0157,20.8633,0.055984,0.0157
160,17.814731885483134,815.8805419479669,0.2916,20.9329,0.048423,0.2916
165,19.97199271168787,872.5472086146334,0.0464,20.9205,0.049901,0.0603
170,22.651919736787175,915.8805419479667,0.1856,20.9279,0.049006,0.1856
175,24.087347028778506,974.2138752812999,0.136,20.9327,0.055176,0.136
180,28.146509135075867,1024.2138752812998,0.1963,20.9101,0.044298,0.1963
