step,cumulative_comfort_violation,cumulative_energy,max_overshoot,mean_temperature,temperature_rmse,total_overshoot
1400,12059.34701557339,16691.01194607834,0.7011,22.0707,0.041378,0.8373
1405,12070.65466288333,16760.34527941167,0.7558,22.0516,0.043056,0.8477
1410,12082.121100559332,16808.345279411667,0.7999,22.0332,0.055278,0.8638
1415,12093.696331699666,16845.678612745,0.7319,22.0577,0.042469,0.8737
1420,12105.552995743421,16899.01194607834,0.8992,22.0495,0.048594,0.9003
1425,12116.467652389962,16952.34527941168,0.7656,22.0371,0.053228,0.7669
1430,12127.511197445787,16979.01194607834,0.8731,22.0642,0.039239,0.9081
1435,12140.286563659241,17048.34527941167,0.8565,22.0444,0.048459,0.948
1440,12152.048436047717,17107.011946078343,0.7287,22.0141,0.044918,0.7835
1445,12161.782171926003,17139.01194607834,0.7809,22.0312,0.052328,0.7809
1450,12173.036365261725,17165.678612745,0.826,22.0663,0.047634,0.826
1455,12183.161058965617,17208.345279411667,0.6992,22.0812,0.055477,0.7421
1460,12193.26992260557,17277.678612745003,0.6975,22.0527,0.050147,0.7462
1465,12203.961529573126,17347.011946078335,0.8634,22.0003,0.053801,0.8634
1470,12214.554497065616,17373.678612744996,0.7303,22.033,0.054287,0.7738
1475,12225.189472341639,17453.678612744996,0.8407,21.9973,0.059098,0.8407
1480,12237.229641894397,17501.678612744992,0.8841,21.9795,0.044936,0.8841
1485,12248.293506482612,17528.345279411653,0.755,22.0122,0.047249,0.8217
1490,12260.044390748828,17555.011946078313,0.9248,22.0485,0.048288,0.9589
1495,12273.010965264477,17581.678612744974,0.8506,22.0817,0.052728,0.9497
1500,12285.01099241712,17661.678612744974,0.7251,22.0426,0.050571,0.8693
1505,12296.762108792578,17699.011946078303,0.7792,22.0418,0.051701,0.8992
1510,12308.973569977497,17741.67861274497,0.8259,22.0584,0.05166,0.9041
1515,12321.071259276916,17789.678612744974,0.7003,22.0468,0.050968,0.9096
1520,12333.73500479575,17816.345279411635,0.8717,22.0825,0.052646,0.9802
1525,12346.716850704905,17885.678612744967,0.8568,22.0624,0.052053,0.9447
1530,12359.342104788131,17923.011946078295,0.7286,22.0595,0.049019,0.9488
1535,12372.076803497936,17949.678612744956,0.7262,22.0935,0.049064,0.962
1540,12385.11650818216,17981.678612744952,0.8952,22.1291,0.050019,0.9956
1545,12398.873586585853,18035.01194607829,0.765,22.1173,0.045131,1.0555
1550,12412.675159808665,18115.01194607829,0.8768,22.0717,0.047316,1.0372
1555,12426.477869937758,18173.678612744963,0.8598,22.0429,0.049345,1.0229
1560,12440.190364184715,18205.67861274496,0.9094,22.0595,0.048591,1.036
1565,12454.186202289153,18232.34527941162,1.0124,22.0947,0.051055,1.0557
1570,12468.463283055122,18259.01194607828,0.8782,22.1267,0.057843,1.0919
1575,12483.600923247237,18312.34527941162,0.9892,22.1259,0.047186,1.1661
1580,12499.32318221535,18381.678612744956,1.0315,22.0974,0.055294,1.1295
1585,12513.762571023386,18451.01194607829,0.8961,22.0487,0.047157,1.0369
1590,12525.38981702964,18504.34527941163,0.7668,22.0357,0.049892,0.7668
1595,12536.581816477701,18531.01194607829,0.8777,22.063,0.053586,0.9541
1600,12549.947774832712,18579.011946078295,0.8651,22.07,0.048128,0.9295
1605,12561.628196488546,18611.01194607829,0.7376,22.0845,0.046621,0.9045
1610,12573.928787683919,18669.678612744956,0.7354,22.0824,0.04506,0.8456
1615,12585.343783555858,18739.011946078288,0.9017,22.0292,0.04953,0.9017
1620,12596.802623434694,18765.67861274495,0.7679,22.0618,0.047124,0.8577
1625,12606.834658933483,18845.67861274495,0.6444,22.0226,0.052888,0.6449
1630,12615.462247228901,18883.011946078277,0.6994,22.0225,0.053842,0.7232
1635,12626.809638984318,18909.678612744938,0.6925,22.0572,0.05336,0.8851
1640,12637.621648817692,18979.01194607827,0.5736,22.036,0.052345,0.6916
1645,12645.64309118548,19027.011946078266,0.5709,22.017,0.047227,0.6557
1650,12656.508041318983,19064.3452794116,0.6816,22.0443,0.053964,0.8437
1655,12665.762626254183,19107.011946078266,0.5591,22.0412,0.04244,0.633
1660,12674.342977240254,19139.011946078263,0.4444,22.0753,0.047236,0.6512
1665,12683.621959142152,19192.345279411602,0.6185,22.0663,0.049754,0.7268
1670,12692.979441130567,19299.011946078263,0.5534,21.9841,0.046837,0.6905
1675,12702.308140560452,19341.678612744923,0.6083,21.9661,0.052449,0.7082
1680,12711.928576260023,19368.345279411584,0.6567,22.001,0.05218,0.7273
1685,12721.726795940956,19395.011946078244,0.5943,22.035,0.048958,0.7419
1690,12731.864029534283,19421.678612744905,0.7044,22.0704,0.049833,0.7786
1695,12742.790422159353,19448.345279411566,0.5821,22.1038,0.050736,0.8512
1700,12753.737261057238,19528.345279411566,0.6965,22.067,0.048349,0.8139
1705,12764.68339488184,19587.011946078237,0.6838,22.0386,0.048148,0.815
1710,12775.613600458464,19619.011946078233,0.5624,22.0543,0.044204,0.8235
1715,12786.705097237096,19645.678612744894,0.5646,22.0886,0.045386,0.839
