step,cumulative_comfort_violation,cumulative_energy,max_overshoot,mean_temperature,temperature_rmse,total_overshoot
5,1.9710289539877957,98.30484199302734,0.0738,20.0229,0.051328,0.1474
10,4.895685685369896,176.21562522458487,0.0971,20.0488,0.051347,0.1941
15,8.588910536277773,254.9762412545909,0.1201,20.0747,0.050554,0.2398
20,13.036777083558693,333.76127458577247,0.1426,20.1006,0.052562,0.2848
25,18.225499386902655,411.95805973014177,0.1647,20.1265,0.049346,0.3289
30,24.141532847762655,491.421131470837,0.1864,20.1522,0.048086,0.3722
35,30.77159603013836,573.2110901975004,0.2078,20.1775,0.048704,0.4148
40,38.10267121521846,655.3868252218454,0.2287,20.2027,0.050628,0.4565
45,46.12199911917539,735.887162108855,0.2493,20.228,0.048653,0.4975
50,56.13845777397614,818.8508321665391,0.4012,20.2638,0.05013,0.6695
55,68.98882167946822,901.5794373046879,0.5503,20.2995,0.048225,0.8383
60,84.6197234367126,986.4306424972171,0.6965,20.3348,0.050347,1.0038
65,102.97968100749591,1083.6267800646708,0.8401,20.422,0.051104,1.1664
70,124.0339278993302,1417.0785788904411,0.981,20.4765,0.04987,1.3305
75,148.33609315208375,1765.4164884174886,1.1194,20.5192,0.048035,1.5426
80,176.12552122018087,2119.845778868438,1.2552,20.5673,0.050088,1.7499
85,207.90725288247796,2487.9150885155004,1.3886,20.6115,0.049912,2.0172
90,244.20342219289722,2870.0054960046355,1.5195,20.6527,0.050627,2.2841
95,285.0616076662667,3338.027495422963,1.6545,20.7278,0.048283,2.5894
100,334.6903394327277,3838.027495422963,1.821,20.7926,0.049901,3.2452
105,395.38360793163184,4338.0274954229635,1.9851,20.8563,0.049126,3.9043
110,466.98963368251805,4838.0274954229635,2.1477,20.9243,0.049587,4.5576
115,550.1759363293788,5338.0274954229635,2.3151,20.9926,0.051118,5.3003
120,646.3699880538387,5838.0274954229635,2.4798,21.0598,0.048698,6.087
125,756.8394243805564,6338.0274954229635,2.6429,21.1351,0.05113,7.0086
130,883.1543776548837,6838.0274954229635,2.8034,21.2117,0.051767,7.9538
135,1024.9871401267671,7338.0274954229635,2.9622,21.2872,0.049952,8.8785
140,1183.3252308141477,7838.0274954229635,3.1237,21.3617,0.048451,9.9305
145,1359.4978861147013,8338.027495422964,3.2832,21.4351,0.049663,10.9949
150,1553.2629356567516,8838.027495422964,3.4407,21.5074,0.049733,12.0448
155,1764.383177748691,9338.027495422964,3.5962,21.5817,0.050353,13.0798
160,1993.180995991366,9838.027495422964,3.7544,21.6559,0.050394,14.1765
165,2241.064194063474,10338.027495422964,3.9107,21.729,0.049948,15.3352
170,2506.6687405713337,10838.027495422964,4.0651,21.7963,0.050757,16.3065
175,2788.2359419420204,11338.027495422964,4.2135,21.8617,0.049996,17.2967
180,3085.9333417400244,11838.027495422964,4.3623,21.926,0.051638,18.2369
185,3396.9870837784692,12338.027495422964,4.4012,21.9865,0.049679,18.9099
190,3718.0437916680685,12838.027495422964,4.4143,22.0456,0.049379,19.5127
195,4049.407153992914,13338.027495422964,4.4292,22.1039,0.049319,20.119
200,4391.3126877230725,13838.027495422964,4.4447,22.1616,0.049734,20.7758
205,4744.464668472022,14338.027495422964,4.4601,22.2185,0.049291,21.446
210,5108.8301977466535,14838.027495422964,4.4761,22.2748,0.047865,22.14
215,5482.141554950116,15336.531655052642,4.4818,22.2838,0.049355,22.5531
220,5860.122473173899,15827.01882215474,4.4332,22.2961,0.049661,22.8047
225,6243.797595514397,16323.980707973631,4.4112,22.3059,0.051199,23.1104
230,6630.283857731713,16817.46106230567,4.4562,22.3088,0.051916,23.2757
235,7019.683672618932,17304.44610430967,4.4128,22.3158,0.049693,23.4096
240,7411.613386220702,17779.989972185842,4.4226,22.3213,0.049043,23.5716
245,7801.321562577772,18209.00890175051,4.5003,22.285,0.048641,23.2559
250,8189.988314185287,18549.99828292995,4.5739,22.2831,0.048821,23.2988
255,8574.652314206198,18870.662350247163,4.6525,22.2645,0.051931,22.9775
260,8959.40544993126,19289.509693420066,4.7473,22.2524,0.050486,23.0589
265,9341.748336938406,19565.459164155905,4.8164,22.2539,0.05065,22.9328
270,9723.231914982516,19967.841354285894,4.8951,22.2237,0.048171,22.811
275,10100.36483047432,20365.40495432541,4.83,22.2114,0.05003,22.5434
280,10475.8691058543,20664.788082345272,4.8663,22.2034,0.051378,22.5045
285,10847.055035046787,21141.875741744156,4.8122,22.166,0.051368,22.1198
290,11217.504748849076,21474.79153054258,4.839,22.1668,0.049609,22.2672
295,11586.36850712475,21827.486863653034,4.7808,22.1476,0.049622,22.0902
300,11955.777687226231,22268.27480826083,4.7815,22.1358,0.050102,22.1605
305,12323.213127108947,22723.91747283509,4.811,22.1449,0.048999,22.0738
310,12692.914983393906,23223.91747283509,4.7886,22.1457,0.050541,22.175
315,13061.737786224543,23709.511455780867,4.8296,22.1492,0.048876,22.2351
320,13431.835839563711,24208.202903768488,4.7871,22.1488,0.048344,22.1137
325,13801.398364481694,24708.202903768488,4.7923,22.1499,0.051162,22.2431
330,14170.914360655479,25205.573107605513,4.7883,22.1501,0.051169,22.1717
335,14541.766149864592,25699.726751819966,4.7622,22.1531,0.049945,22.2031
340,14912.370177101153,26199.726751819966,4.7838,22.1569,0.047194,22.3493
345,15283.694436511156,26698.37250763899,4.7731,22.1584,0.04816,22.2538
350,15656.587676675917,27197.10755648167,4.7635,22.162,0.048085,22.4072
355,16029.686288324423,27692.4603533053,4.728,22.1653,0.049709,22.4518
