step,cumulative_comfort_violation,cumulative_energy,max_overshoot,mean_temperature,temperature_rmse,total_overshoot
5,1.9710289539877957,94.86358019464848,0.0738,20.0234,0.050311,0.1474
10,4.895685685369896,172.25644261428337,0.0971,20.0494,0.051882,0.1941
15,8.588910536277773,250.04311900912856,0.1201,20.0755,0.050022,0.2398
20,13.036777083558752,328.6841193539232,0.1426,20.1013,0.050516,0.2848
25,18.22549938690519,407.9275450902444,0.1647,20.1272,0.05025,0.3289
30,24.141532847800992,486.8792094675124,0.1864,20.1528,0.050052,0.3722
35,30.77159603044242,565.4247823044649,0.2078,20.1787,0.049748,0.4148
40,38.10267121681135,647.3859275460634,0.2287,20.204,0.048536,0.4565
45,46.12199912542134,729.5317043953238,0.2493,20.229,0.047883,0.4975
50,56.138457793770286,812.5195765924,0.4012,20.2648,0.049282,0.6695
55,68.98882173280901,895.879660182118,0.5503,20.3004,0.051124,0.8383
60,84.61972356333644,982.7448316733354,0.6965,20.3354,0.047323,1.0038
65,102.97968127911918,1074.7408004892936,0.8401,20.4235,0.051053,1.1664
70,124.07659939844619,1410.6213030351819,0.981,20.4775,0.049262,1.3402
75,148.5374252204708,1759.63309618063,1.1194,20.52,0.050389,1.552
80,176.48012718748993,2119.279448164619,1.2552,20.5671,0.049201,1.759
85,207.82783831428196,2494.493625038367,1.3886,20.6098,0.047783,1.9615
90,243.18024800811762,2874.4285945888328,1.5195,20.652,0.047644,2.2279
95,283.0881692804036,3331.882665291886,1.6495,20.7283,0.049686,2.5252
100,331.9142507934748,3831.882665291886,1.8161,20.793,0.049195,3.1975
105,391.82173985390534,4331.882665291886,1.9803,20.8567,0.049987,3.8574
110,462.6287958357004,4831.882665291886,2.1423,20.9247,0.052173,4.5059
115,545.0023653215686,5331.882665291886,2.3075,20.9929,0.051394,5.2542
120,640.7657823514376,5831.882665291886,2.4729,21.0601,0.049589,6.0782
125,751.1847866410673,6331.882665291886,2.6361,21.1355,0.048307,7.0057
130,877.3654045707195,6831.882665291886,2.7972,21.212,0.050578,7.9459
135,1019.0725458930792,7331.882665291886,2.9562,21.2875,0.050768,8.8711
140,1177.5820965268538,7831.882665291886,3.1169,21.362,0.051154,9.9413
145,1353.9404040549268,8331.882665291887,3.2765,21.4354,0.049077,11.0065
150,1547.9053976427276,8831.882665291887,3.4341,21.5077,0.052334,12.0566
155,1759.2292397727467,9331.882665291887,3.5898,21.582,0.049562,13.0923
160,1988.2135227964263,9831.882665291887,3.7481,21.6562,0.050923,14.1855
165,2236.2562418581983,10331.882665291887,3.9046,21.7293,0.051102,15.3451
170,2502.026486560754,10831.882665291887,4.059,21.7966,0.049185,16.3163
175,2783.752808208853,11331.882665291887,4.2076,21.8619,0.050986,17.3058
180,3081.539392483193,11831.882665291887,4.3574,21.9262,0.049938,18.2275
185,3392.7370203194923,12331.882665291887,4.3954,21.9867,0.050282,18.9185
190,3713.9046964013023,12831.882665291887,4.4079,22.0457,0.048624,19.5159
195,4045.5989142383596,13331.882665291887,4.4211,22.1041,0.048677,20.1361
200,4387.850958200627,13831.882665291887,4.4346,22.1618,0.047468,20.8397
205,4741.999773223488,14331.882665291887,4.4511,22.2187,0.05009,21.4905
210,5107.40393462471,14831.882665291887,4.4664,22.2751,0.048014,22.232
215,5481.54156205355,15318.923667848383,4.4722,22.2856,0.051741,22.6109
