step,cumulative_comfort_violation,cumulative_energy,max_overshoot,mean_temperature,temperature_rmse,total_overshoot
320,36.55124550167359,1857.838803661245,0.0,21.0393,0.052756,0.0
325,36.55124550167359,1884.1412638946902,0.0,21.0334,0.051573,0.0
330,36.55124550167359,1911.9402202058611,0.0,21.0296,0.050661,0.0
335,36.55124550167359,1937.6627221857302,0.0,21.0249,0.046939,0.0
340,36.55124550167359,1970.0632815219262,0.0,21.0176,0.050781,0.0
345,36.55124550167359,1994.6226179970404,0.0,21.0135,0.050759,0.0
350,36.55124550167359,2023.025033101021,0.0,21.0094,0.054368,0.0
355,36.55124550167359,2048.025033101021,0.0,21.0047,0.055673,0.0
360,36.55124550167359,2077.8219775791376,0.0,21.0004,0.052243,0.0
365,36.55124550167359,2102.485545197642,0.0,21.0279,0.056119,0.0
370,36.55124550167359,2128.2995559699657,0.0,21.0545,0.053783,0.0
375,36.55124550167359,2155.2374349774227,0.0,21.0802,0.049548,0.0
380,36.55124550167359,2181.2628837263037,0.0,21.1062,0.051156,0.0
385,36.69631527253529,2206.2810804997152,0.0383,21.1328,0.054171,0.0383
390,37.920221004232516,2251.281080499715,0.0,21.1257,0.048296,0.0
395,37.920221004232516,2288.339999396759,0.0,21.1062,0.044167,0.0
400,37.920221004232516,2312.4903897725667,0.0,21.1359,0.047825,0.0
405,38.29318870986988,2342.4903897725662,0.0,21.1588,0.055147,0.0
410,38.346688842694,2370.8237231058993,0.0,21.1809,0.051525,0.0
415,38.911575998195715,2395.8237231058993,0.0,21.2052,0.049236,0.0
420,39.002168499317364,2440.823723105899,0.0,21.1976,0.054921,0.0
425,39.002168499317364,2472.4903897725653,0.0,21.1909,0.044079,0.0
